MUNIDESC,SALE_YEAR,SALE_MONTH,sale_count
BEN AVON HEIGHTS,2016,8,0
BEN AVON HEIGHTS,2016,9,0
BEN AVON HEIGHTS,2016,10,0
BEN AVON HEIGHTS,2016,11,1
BEN AVON HEIGHTS,2016,12,0
BEN AVON HEIGHTS,2017,1,0
BEN AVON HEIGHTS,2017,2,0
BEN AVON HEIGHTS,2017,3,0
BEN AVON HEIGHTS,2017,4,0
BEN AVON HEIGHTS,2017,5,0
BEN AVON HEIGHTS,2017,6,0
BEN AVON HEIGHTS,2017,7,2
BEN AVON HEIGHTS,2017,8,0
BEN AVON HEIGHTS,2017,9,0
BEN AVON HEIGHTS,2017,10,0
BEN AVON HEIGHTS,2017,11,0
BEN AVON HEIGHTS,2017,12,0
BEN AVON HEIGHTS,2018,1,1
BEN AVON HEIGHTS,2018,2,1
BEN AVON HEIGHTS,2018,3,0
BEN AVON HEIGHTS,2018,4,0
BEN AVON HEIGHTS,2018,5,0
BEN AVON HEIGHTS,2018,6,0
BEN AVON HEIGHTS,2018,7,0
BEN AVON HEIGHTS,2018,8,0
BEN AVON HEIGHTS,2018,9,0
BEN AVON HEIGHTS,2018,10,0
BEN AVON HEIGHTS,2018,11,0
BEN AVON HEIGHTS,2018,12,0
BEN AVON HEIGHTS,2019,1,0
BEN AVON HEIGHTS,2019,2,0
BEN AVON HEIGHTS,2019,3,1
BEN AVON HEIGHTS,2019,4,0
BEN AVON HEIGHTS,2019,5,0
BEN AVON HEIGHTS,2019,6,0
BEN AVON HEIGHTS,2019,7,0
BEN AVON HEIGHTS,2019,8,0
BEN AVON HEIGHTS,2019,9,0
BEN AVON HEIGHTS,2019,10,0
BEN AVON HEIGHTS,2019,11,0
BEN AVON HEIGHTS,2019,12,0
BEN AVON HEIGHTS,2020,1,0
BEN AVON HEIGHTS,2020,2,0
BEN AVON HEIGHTS,2020,3,0
BEN AVON HEIGHTS,2020,4,0
BEN AVON HEIGHTS,2020,5,1
BEN AVON HEIGHTS,2020,6,0
BEN AVON HEIGHTS,2020,7,0
BEN AVON HEIGHTS,2020,8,0
BEN AVON HEIGHTS,2020,9,1
BEN AVON HEIGHTS,2020,10,0
BEN AVON HEIGHTS,2020,11,1
BEN AVON HEIGHTS,2020,12,1
BEN AVON HEIGHTS,2021,1,0
BEN AVON HEIGHTS,2021,2,0
BEN AVON HEIGHTS,2021,3,0
BEN AVON HEIGHTS,2021,4,0
BEN AVON HEIGHTS,2021,5,0
BEN AVON HEIGHTS,2021,6,0
BEN AVON HEIGHTS,2021,7,0
BEN AVON HEIGHTS,2021,8,0
BEN AVON HEIGHTS,2021,9,0
BEN AVON HEIGHTS,2021,10,0
BEN AVON HEIGHTS,2021,11,1
BEN AVON HEIGHTS,2021,12,0
BEN AVON HEIGHTS,2022,1,0
BEN AVON HEIGHTS,2022,2,0
BEN AVON HEIGHTS,2022,3,0
BEN AVON HEIGHTS,2022,4,0
BEN AVON HEIGHTS,2022,5,0
BEN AVON HEIGHTS,2022,6,0
BEN AVON HEIGHTS,2022,7,0
BEN AVON HEIGHTS,2022,8,0
BEN AVON HEIGHTS,2022,9,1
BEN AVON HEIGHTS,2022,10,0
BEN AVON HEIGHTS,2022,11,0
BEN AVON HEIGHTS,2022,12,0
BEN AVON HEIGHTS,2023,1,0
BEN AVON HEIGHTS,2023,2,0
BEN AVON HEIGHTS,2023,3,0
BEN AVON HEIGHTS,2023,4,0
BEN AVON HEIGHTS,2023,5,0
BEN AVON HEIGHTS,2023,6,1
BEN AVON HEIGHTS,2023,7,0
BEN AVON HEIGHTS,2023,8,1
BEN AVON HEIGHTS,2023,9,0
BEN AVON HEIGHTS,2023,10,0
BEN AVON HEIGHTS,2023,11,0
BEN AVON HEIGHTS,2023,12,0
BEN AVON HEIGHTS,2024,1,0
BEN AVON HEIGHTS,2024,2,0
BEN AVON HEIGHTS,2024,3,0
BEN AVON HEIGHTS,2024,4,1
BEN AVON HEIGHTS,2024,5,0
BEN AVON HEIGHTS,2024,6,0
BEN AVON HEIGHTS,2024,7,0
BEN AVON HEIGHTS,2024,8,0
BEN AVON HEIGHTS,2024,9,0
BEN AVON HEIGHTS,2024,10,0
BEN AVON HEIGHTS,2024,11,0
BEN AVON HEIGHTS,2024,12,0
BEN AVON HEIGHTS,2025,1,1
BEN AVON HEIGHTS,2025,2,0
BEN AVON HEIGHTS,2025,3,0
BEN AVON HEIGHTS,2025,4,0
BEN AVON HEIGHTS,2025,5,0
BEN AVON HEIGHTS,2025,6,0
BEN AVON HEIGHTS,2025,7,0
BEN AVON HEIGHTS,2025,8,0
BEN AVON HEIGHTS,2025,9,0
BEN AVON HEIGHTS,2025,10,0
BEN AVON HEIGHTS,2025,11,0
BEN AVON HEIGHTS,2025,12,0
BETHEL PARK,2012,1,16
BETHEL PARK,2012,2,12
BETHEL PARK,2012,3,15
BETHEL PARK,2012,4,24
BETHEL PARK,2012,5,38
BETHEL PARK,2012,6,34
BETHEL PARK,2012,7,48
BETHEL PARK,2012,8,21
BETHEL PARK,2012,9,30
BETHEL PARK,2012,10,31
BETHEL PARK,2012,11,13
BETHEL PARK,2012,12,9
BETHEL PARK,2013,1,10
BETHEL PARK,2013,2,17
BETHEL PARK,2013,3,26
BETHEL PARK,2013,4,14
BETHEL PARK,2013,5,21
BETHEL PARK,2013,6,19
BETHEL PARK,2013,7,36
BETHEL PARK,2013,8,29
BETHEL PARK,2013,9,29
BETHEL PARK,2013,10,28
BETHEL PARK,2013,11,17
BETHEL PARK,2013,12,24
BETHEL PARK,2014,1,5
BETHEL PARK,2014,2,5
BETHEL PARK,2014,3,4
BETHEL PARK,2014,4,11
BETHEL PARK,2014,5,9
BETHEL PARK,2014,6,15
BETHEL PARK,2014,7,11
BETHEL PARK,2014,8,10
BETHEL PARK,2014,9,21
BETHEL PARK,2014,10,11
BETHEL PARK,2014,11,5
BETHEL PARK,2014,12,2
BETHEL PARK,2015,1,2
BETHEL PARK,2015,2,9
BETHEL PARK,2015,3,13
BETHEL PARK,2015,4,9
BETHEL PARK,2015,5,9
BETHEL PARK,2015,6,21
BETHEL PARK,2015,7,10
BETHEL PARK,2015,8,15
BETHEL PARK,2015,9,13
BETHEL PARK,2015,10,10
BETHEL PARK,2015,11,17
BETHEL PARK,2015,12,10
BETHEL PARK,2016,1,8
BETHEL PARK,2016,2,10
BETHEL PARK,2016,3,8
BETHEL PARK,2016,4,12
BETHEL PARK,2016,5,24
BETHEL PARK,2016,6,22
BETHEL PARK,2016,7,19
BETHEL PARK,2016,8,18
BETHEL PARK,2016,9,19
BETHEL PARK,2016,10,14
BETHEL PARK,2016,11,8
BETHEL PARK,2016,12,3
BETHEL PARK,2017,1,12
BETHEL PARK,2017,2,9
BETHEL PARK,2017,3,16
BETHEL PARK,2017,4,16
BETHEL PARK,2017,5,29
BETHEL PARK,2017,6,15
BETHEL PARK,2017,7,13
BETHEL PARK,2017,8,15
BETHEL PARK,2017,9,23
BETHEL PARK,2017,10,19
BETHEL PARK,2017,11,8
BETHEL PARK,2017,12,9
BETHEL PARK,2018,1,11
BETHEL PARK,2018,2,9
BETHEL PARK,2018,3,17
BETHEL PARK,2018,4,18
BETHEL PARK,2018,5,36
BETHEL PARK,2018,6,34
BETHEL PARK,2018,7,31
BETHEL PARK,2018,8,33
BETHEL PARK,2018,9,23
BETHEL PARK,2018,10,19
BETHEL PARK,2018,11,10
BETHEL PARK,2018,12,11
BETHEL PARK,2019,1,3
BETHEL PARK,2019,2,11
BETHEL PARK,2019,3,18
BETHEL PARK,2019,4,15
BETHEL PARK,2019,5,13
BETHEL PARK,2019,6,17
BETHEL PARK,2019,7,10
BETHEL PARK,2019,8,17
BETHEL PARK,2019,9,9
BETHEL PARK,2019,10,11
BETHEL PARK,2019,11,10
BETHEL PARK,2019,12,11
BETHEL PARK,2020,1,22
BETHEL PARK,2020,2,9
BETHEL PARK,2020,3,20
BETHEL PARK,2020,4,17
BETHEL PARK,2020,5,6
BETHEL PARK,2020,6,22
BETHEL PARK,2020,7,36
BETHEL PARK,2020,8,21
BETHEL PARK,2020,9,41
BETHEL PARK,2020,10,27
BETHEL PARK,2020,11,25
BETHEL PARK,2020,12,19
BETHEL PARK,2021,1,3
BETHEL PARK,2021,2,16
BETHEL PARK,2021,3,25
BETHEL PARK,2021,4,26
BETHEL PARK,2021,5,9
BETHEL PARK,2021,6,25
BETHEL PARK,2021,7,28
BETHEL PARK,2021,8,29
BETHEL PARK,2021,9,25
BETHEL PARK,2021,10,25
BETHEL PARK,2021,11,24
BETHEL PARK,2021,12,31
BETHEL PARK,2022,1,33
BETHEL PARK,2022,2,14
BETHEL PARK,2022,3,26
BETHEL PARK,2022,4,30
BETHEL PARK,2022,5,31
BETHEL PARK,2022,6,31
BETHEL PARK,2022,7,42
BETHEL PARK,2022,8,32
BETHEL PARK,2022,9,28
BETHEL PARK,2022,10,30
BETHEL PARK,2022,11,17
BETHEL PARK,2022,12,24
BETHEL PARK,2023,1,20
BETHEL PARK,2023,2,16
BETHEL PARK,2023,3,29
BETHEL PARK,2023,4,29
BETHEL PARK,2023,5,27
BETHEL PARK,2023,6,30
BETHEL PARK,2023,7,27
BETHEL PARK,2023,8,31
BETHEL PARK,2023,9,28
BETHEL PARK,2023,10,23
BETHEL PARK,2023,11,25
BETHEL PARK,2023,12,19
BETHEL PARK,2024,1,6
BETHEL PARK,2024,2,10
BETHEL PARK,2024,3,24
BETHEL PARK,2024,4,19
BETHEL PARK,2024,5,20
BETHEL PARK,2024,6,33
BETHEL PARK,2024,7,35
BETHEL PARK,2024,8,26
BETHEL PARK,2024,9,22
BETHEL PARK,2024,10,23
BETHEL PARK,2024,11,22
BETHEL PARK,2024,12,22
BETHEL PARK,2025,1,10
BETHEL PARK,2025,2,19
BETHEL PARK,2025,3,21
BETHEL PARK,2025,4,30
BETHEL PARK,2025,5,19
BETHEL PARK,2025,6,0
BETHEL PARK,2025,7,0
BETHEL PARK,2025,8,0
BETHEL PARK,2025,9,0
BETHEL PARK,2025,10,0
BETHEL PARK,2025,11,0
BETHEL PARK,2025,12,0
BLAWNOX,2012,1,2
BLAWNOX,2012,2,0
BLAWNOX,2012,3,1
BLAWNOX,2012,4,1
BLAWNOX,2012,5,0
BLAWNOX,2012,6,1
BLAWNOX,2012,7,4
BLAWNOX,2012,8,1
BLAWNOX,2012,9,0
BLAWNOX,2012,10,1
BLAWNOX,2012,11,1
BLAWNOX,2012,12,0
BLAWNOX,2013,1,0
BLAWNOX,2013,2,0
BLAWNOX,2013,3,0
BLAWNOX,2013,4,2
BLAWNOX,2013,5,3
BLAWNOX,2013,6,3
BLAWNOX,2013,7,0
BLAWNOX,2013,8,0
BLAWNOX,2013,9,1
BLAWNOX,2013,10,1
BLAWNOX,2013,11,0
BLAWNOX,2013,12,0
BLAWNOX,2014,1,1
BLAWNOX,2014,2,0
BLAWNOX,2014,3,0
BLAWNOX,2014,4,0
BLAWNOX,2014,5,1
BLAWNOX,2014,6,3
BLAWNOX,2014,7,0
BLAWNOX,2014,8,0
BLAWNOX,2014,9,1
BLAWNOX,2014,10,0
BLAWNOX,2014,11,1
BLAWNOX,2014,12,0
BLAWNOX,2015,1,1
BLAWNOX,2015,2,0
BLAWNOX,2015,3,0
BLAWNOX,2015,4,0
BLAWNOX,2015,5,0
BLAWNOX,2015,6,1
BLAWNOX,2015,7,0
BLAWNOX,2015,8,0
BLAWNOX,2015,9,0
BLAWNOX,2015,10,1
BLAWNOX,2015,11,0
BLAWNOX,2015,12,2
BLAWNOX,2016,1,2
BLAWNOX,2016,2,1
BLAWNOX,2016,3,0
BLAWNOX,2016,4,1
BLAWNOX,2016,5,1
BLAWNOX,2016,6,0
BLAWNOX,2016,7,1
BLAWNOX,2016,8,1
BLAWNOX,2016,9,1
BLAWNOX,2016,10,1
BLAWNOX,2016,11,0
BLAWNOX,2016,12,0
BLAWNOX,2017,1,0
BLAWNOX,2017,2,0
BLAWNOX,2017,3,0
BLAWNOX,2017,4,0
BLAWNOX,2017,5,1
BLAWNOX,2017,6,0
BLAWNOX,2017,7,0
BLAWNOX,2017,8,0
BLAWNOX,2017,9,0
BLAWNOX,2017,10,0
BLAWNOX,2017,11,0
BLAWNOX,2017,12,0
BLAWNOX,2018,1,1
BLAWNOX,2018,2,0
BLAWNOX,2018,3,1
BLAWNOX,2018,4,0
BLAWNOX,2018,5,0
BLAWNOX,2018,6,0
BLAWNOX,2018,7,3
BLAWNOX,2018,8,0
BLAWNOX,2018,9,0
BLAWNOX,2018,10,2
BLAWNOX,2018,11,1
BLAWNOX,2018,12,1
BLAWNOX,2019,1,0
BLAWNOX,2019,2,0
BLAWNOX,2019,3,0
BLAWNOX,2019,4,0
BLAWNOX,2019,5,1
BLAWNOX,2019,6,3
BLAWNOX,2019,7,1
BLAWNOX,2019,8,0
BLAWNOX,2019,9,0
BLAWNOX,2019,10,0
BLAWNOX,2019,11,0
BLAWNOX,2019,12,0
BLAWNOX,2020,1,1
BLAWNOX,2020,2,0
BLAWNOX,2020,3,2
BLAWNOX,2020,4,0
BLAWNOX,2020,5,0
BLAWNOX,2020,6,0
BLAWNOX,2020,7,0
BLAWNOX,2020,8,0
BLAWNOX,2020,9,1
BLAWNOX,2020,10,3
BLAWNOX,2020,11,1
BLAWNOX,2020,12,1
BLAWNOX,2021,1,0
BLAWNOX,2021,2,1
BLAWNOX,2021,3,1
BLAWNOX,2021,4,1
BLAWNOX,2021,5,0
BLAWNOX,2021,6,1
BLAWNOX,2021,7,3
BLAWNOX,2021,8,0
BLAWNOX,2021,9,0
BLAWNOX,2021,10,0
BLAWNOX,2021,11,0
BLAWNOX,2021,12,1
BLAWNOX,2022,1,0
BLAWNOX,2022,2,0
BLAWNOX,2022,3,1
BLAWNOX,2022,4,1
BLAWNOX,2022,5,2
BLAWNOX,2022,6,0
BLAWNOX,2022,7,1
BLAWNOX,2022,8,0
BLAWNOX,2022,9,1
BLAWNOX,2022,10,0
BLAWNOX,2022,11,2
BLAWNOX,2022,12,1
BLAWNOX,2023,1,2
BLAWNOX,2023,2,0
BLAWNOX,2023,3,2
BLAWNOX,2023,4,0
BLAWNOX,2023,5,0
BLAWNOX,2023,6,0
BLAWNOX,2023,7,3
BLAWNOX,2023,8,0
BLAWNOX,2023,9,0
BLAWNOX,2023,10,1
BLAWNOX,2023,11,1
BLAWNOX,2023,12,0
BLAWNOX,2024,1,2
BLAWNOX,2024,2,0
BLAWNOX,2024,3,1
BLAWNOX,2024,4,1
BLAWNOX,2024,5,0
BLAWNOX,2024,6,0
BLAWNOX,2024,7,2
BLAWNOX,2024,8,2
BLAWNOX,2024,9,2
BLAWNOX,2024,10,1
BLAWNOX,2024,11,1
BLAWNOX,2024,12,0
BLAWNOX,2025,1,2
BLAWNOX,2025,2,0
BLAWNOX,2025,3,1
BLAWNOX,2025,4,0
BLAWNOX,2025,5,0
BLAWNOX,2025,6,0
BLAWNOX,2025,7,0
BLAWNOX,2025,8,0
BLAWNOX,2025,9,0
BLAWNOX,2025,10,0
BLAWNOX,2025,11,0
BLAWNOX,2025,12,0
BRACKENRIDGE,2012,1,1
BRACKENRIDGE,2012,2,1
BRACKENRIDGE,2012,3,0
BRACKENRIDGE,2012,4,2
BRACKENRIDGE,2012,5,0
BRACKENRIDGE,2012,6,2
BRACKENRIDGE,2012,7,4
BRACKENRIDGE,2012,8,4
BRACKENRIDGE,2012,9,1
BRACKENRIDGE,2012,10,0
BRACKENRIDGE,2012,11,1
BRACKENRIDGE,2012,12,0
BRACKENRIDGE,2013,1,0
BRACKENRIDGE,2013,2,1
BRACKENRIDGE,2013,3,1
BRACKENRIDGE,2013,4,1
BRACKENRIDGE,2013,5,1
BRACKENRIDGE,2013,6,2
BRACKENRIDGE,2013,7,3
BRACKENRIDGE,2013,8,3
BRACKENRIDGE,2013,9,0
BRACKENRIDGE,2013,10,0
BRACKENRIDGE,2013,11,3
BRACKENRIDGE,2013,12,1
BRACKENRIDGE,2014,1,1
BRACKENRIDGE,2014,2,0
BRACKENRIDGE,2014,3,1
BRACKENRIDGE,2014,4,1
BRACKENRIDGE,2014,5,0
BRACKENRIDGE,2014,6,0
BRACKENRIDGE,2014,7,1
BRACKENRIDGE,2014,8,0
BRACKENRIDGE,2014,9,1
BRACKENRIDGE,2014,10,0
BRACKENRIDGE,2014,11,0
BRACKENRIDGE,2014,12,0
BRACKENRIDGE,2015,1,1
BRACKENRIDGE,2015,2,0
BRACKENRIDGE,2015,3,2
BRACKENRIDGE,2015,4,1
BRACKENRIDGE,2015,5,0
BRACKENRIDGE,2015,6,0
BRACKENRIDGE,2015,7,0
BRACKENRIDGE,2015,8,1
BRACKENRIDGE,2015,9,1
BRACKENRIDGE,2015,10,0
BRACKENRIDGE,2015,11,0
BRACKENRIDGE,2015,12,0
BRACKENRIDGE,2016,1,1
BRACKENRIDGE,2016,2,0
BRACKENRIDGE,2016,3,1
BRACKENRIDGE,2016,4,1
BRACKENRIDGE,2016,5,5
BRACKENRIDGE,2016,6,2
BRACKENRIDGE,2016,7,0
BRACKENRIDGE,2016,8,2
BRACKENRIDGE,2016,9,1
BRACKENRIDGE,2016,10,2
BRACKENRIDGE,2016,11,0
BRACKENRIDGE,2016,12,0
BRACKENRIDGE,2017,1,0
BRACKENRIDGE,2017,2,0
BRACKENRIDGE,2017,3,1
BRACKENRIDGE,2017,4,0
BRACKENRIDGE,2017,5,0
BRACKENRIDGE,2017,6,0
BRACKENRIDGE,2017,7,1
BRACKENRIDGE,2017,8,1
BRACKENRIDGE,2017,9,0
BRACKENRIDGE,2017,10,0
BRACKENRIDGE,2017,11,0
BRACKENRIDGE,2017,12,0
BRACKENRIDGE,2018,1,1
BRACKENRIDGE,2018,2,1
BRACKENRIDGE,2018,3,1
BRACKENRIDGE,2018,4,1
BRACKENRIDGE,2018,5,2
BRACKENRIDGE,2018,6,5
BRACKENRIDGE,2018,7,3
BRACKENRIDGE,2018,8,3
BRACKENRIDGE,2018,9,1
BRACKENRIDGE,2018,10,1
BRACKENRIDGE,2018,11,1
BRACKENRIDGE,2018,12,1
BRACKENRIDGE,2019,1,1
BRACKENRIDGE,2019,2,0
BRACKENRIDGE,2019,3,0
BRACKENRIDGE,2019,4,1
BRACKENRIDGE,2019,5,0
BRACKENRIDGE,2019,6,2
BRACKENRIDGE,2019,7,0
BRACKENRIDGE,2019,8,1
BRACKENRIDGE,2019,9,0
BRACKENRIDGE,2019,10,2
BRACKENRIDGE,2019,11,1
BRACKENRIDGE,2019,12,0
BRACKENRIDGE,2020,1,1
BRACKENRIDGE,2020,2,5
BRACKENRIDGE,2020,3,1
BRACKENRIDGE,2020,4,0
BRACKENRIDGE,2020,5,0
BRACKENRIDGE,2020,6,0
BRACKENRIDGE,2020,7,3
BRACKENRIDGE,2020,8,3
BRACKENRIDGE,2020,9,2
BRACKENRIDGE,2020,10,2
BRACKENRIDGE,2020,11,0
BRACKENRIDGE,2020,12,1
BRACKENRIDGE,2021,1,2
BRACKENRIDGE,2021,2,3
BRACKENRIDGE,2021,3,2
BRACKENRIDGE,2021,4,4
BRACKENRIDGE,2021,5,2
BRACKENRIDGE,2021,6,2
BRACKENRIDGE,2021,7,2
BRACKENRIDGE,2021,8,2
BRACKENRIDGE,2021,9,2
BRACKENRIDGE,2021,10,0
BRACKENRIDGE,2021,11,2
BRACKENRIDGE,2021,12,2
BRACKENRIDGE,2022,1,2
BRACKENRIDGE,2022,2,4
BRACKENRIDGE,2022,3,2
BRACKENRIDGE,2022,4,2
BRACKENRIDGE,2022,5,3
BRACKENRIDGE,2022,6,3
BRACKENRIDGE,2022,7,0
BRACKENRIDGE,2022,8,2
BRACKENRIDGE,2022,9,3
BRACKENRIDGE,2022,10,2
BRACKENRIDGE,2022,11,2
BRACKENRIDGE,2022,12,0
BRACKENRIDGE,2023,1,3
BRACKENRIDGE,2023,2,3
BRACKENRIDGE,2023,3,1
BRACKENRIDGE,2023,4,2
BRACKENRIDGE,2023,5,2
BRACKENRIDGE,2023,6,2
BRACKENRIDGE,2023,7,0
BRACKENRIDGE,2023,8,1
BRACKENRIDGE,2023,9,0
BRACKENRIDGE,2023,10,1
BRACKENRIDGE,2023,11,3
BRACKENRIDGE,2023,12,1
BRACKENRIDGE,2024,1,0
BRACKENRIDGE,2024,2,1
BRACKENRIDGE,2024,3,1
BRACKENRIDGE,2024,4,3
BRACKENRIDGE,2024,5,2
BRACKENRIDGE,2024,6,3
BRACKENRIDGE,2024,7,4
BRACKENRIDGE,2024,8,2
BRACKENRIDGE,2024,9,1
BRACKENRIDGE,2024,10,3
BRACKENRIDGE,2024,11,1
BRACKENRIDGE,2024,12,4
BRACKENRIDGE,2025,1,0
BRACKENRIDGE,2025,2,3
BRACKENRIDGE,2025,3,2
BRACKENRIDGE,2025,4,2
BRACKENRIDGE,2025,5,0
BRACKENRIDGE,2025,6,0
BRACKENRIDGE,2025,7,0
BRACKENRIDGE,2025,8,0
BRACKENRIDGE,2025,9,0
BRACKENRIDGE,2025,10,0
BRACKENRIDGE,2025,11,0
BRACKENRIDGE,2025,12,0
BRADDOCK,2012,1,1
BRADDOCK,2012,2,0
BRADDOCK,2012,3,0
BRADDOCK,2012,4,0
BRADDOCK,2012,5,2
BRADDOCK,2012,6,0
BRADDOCK,2012,7,1
BRADDOCK,2012,8,0
BRADDOCK,2012,9,0
BRADDOCK,2012,10,1
BRADDOCK,2012,11,0
BRADDOCK,2012,12,1
BRADDOCK,2013,1,0
BRADDOCK,2013,2,0
BRADDOCK,2013,3,0
BRADDOCK,2013,4,0
BRADDOCK,2013,5,0
BRADDOCK,2013,6,0
BRADDOCK,2013,7,0
BRADDOCK,2013,8,0
BRADDOCK,2013,9,0
BRADDOCK,2013,10,1
BRADDOCK,2013,11,0
BRADDOCK,2013,12,0
BRADDOCK,2014,1,0
BRADDOCK,2014,2,0
BRADDOCK,2014,3,0
BRADDOCK,2014,4,0
BRADDOCK,2014,5,0
BRADDOCK,2014,6,0
BRADDOCK,2014,7,0
BRADDOCK,2014,8,0
BRADDOCK,2014,9,0
BRADDOCK,2014,10,0
BRADDOCK,2014,11,0
BRADDOCK,2014,12,0
BRADDOCK,2015,1,0
BRADDOCK,2015,2,0
BRADDOCK,2015,3,0
BRADDOCK,2015,4,0
BRADDOCK,2015,5,0
BRADDOCK,2015,6,0
BRADDOCK,2015,7,0
BRADDOCK,2015,8,0
BRADDOCK,2015,9,0
BRADDOCK,2015,10,0
BRADDOCK,2015,11,0
BRADDOCK,2015,12,0
BRADDOCK,2016,1,0
BRADDOCK,2016,2,0
BRADDOCK,2016,3,0
BRADDOCK,2016,4,0
BRADDOCK,2016,5,0
BRADDOCK,2016,6,0
BRADDOCK,2016,7,0
BRADDOCK,2016,8,0
BRADDOCK,2016,9,0
BRADDOCK,2016,10,0
BRADDOCK,2016,11,0
BRADDOCK,2016,12,0
BRADDOCK,2017,1,0
BRADDOCK,2017,2,0
BRADDOCK,2017,3,0
BRADDOCK,2017,4,0
BRADDOCK,2017,5,0
BRADDOCK,2017,6,0
BRADDOCK,2017,7,1
BRADDOCK,2017,8,0
BRADDOCK,2017,9,0
BRADDOCK,2017,10,0
BRADDOCK,2017,11,0
BRADDOCK,2017,12,0
BRADDOCK,2018,1,0
BRADDOCK,2018,2,0
BRADDOCK,2018,3,0
BRADDOCK,2018,4,0
BRADDOCK,2018,5,0
BRADDOCK,2018,6,0
BRADDOCK,2018,7,0
BRADDOCK,2018,8,0
BRADDOCK,2018,9,0
BRADDOCK,2018,10,0
BRADDOCK,2018,11,0
BRADDOCK,2018,12,0
BRADDOCK,2019,1,0
BRADDOCK,2019,2,0
BRADDOCK,2019,3,0
BRADDOCK,2019,4,0
BRADDOCK,2019,5,0
BRADDOCK,2019,6,0
BRADDOCK,2019,7,0
BRADDOCK,2019,8,0
BRADDOCK,2019,9,0
BRADDOCK,2019,10,0
BRADDOCK,2019,11,0
BRADDOCK,2019,12,0
BRADDOCK,2020,1,0
BRADDOCK,2020,2,1
BRADDOCK,2020,3,1
BRADDOCK,2020,4,0
BRADDOCK,2020,5,0
BRADDOCK,2020,6,1
BRADDOCK,2020,7,0
BRADDOCK,2020,8,0
BRADDOCK,2020,9,0
BRADDOCK,2020,10,0
BRADDOCK,2020,11,1
BRADDOCK,2020,12,0
BRADDOCK,2021,1,0
BRADDOCK,2021,2,0
BRADDOCK,2021,3,0
BRADDOCK,2021,4,0
BRADDOCK,2021,5,0
BRADDOCK,2021,6,0
BRADDOCK,2021,7,0
BRADDOCK,2021,8,0
BRADDOCK,2021,9,3
BRADDOCK,2021,10,1
BRADDOCK,2021,11,0
BRADDOCK,2021,12,0
BRADDOCK,2022,1,1
BRADDOCK,2022,2,0
BRADDOCK,2022,3,0
BRADDOCK,2022,4,1
BRADDOCK,2022,5,0
BRADDOCK,2022,6,0
BRADDOCK,2022,7,0
BRADDOCK,2022,8,0
BRADDOCK,2022,9,0
BRADDOCK,2022,10,0
BRADDOCK,2022,11,0
BRADDOCK,2022,12,0
BRADDOCK,2023,1,0
BRADDOCK,2023,2,0
BRADDOCK,2023,3,1
BRADDOCK,2023,4,0
BRADDOCK,2023,5,0
BRADDOCK,2023,6,0
BRADDOCK,2023,7,1
BRADDOCK,2023,8,0
BRADDOCK,2023,9,0
BRADDOCK,2023,10,0
BRADDOCK,2023,11,0
BRADDOCK,2023,12,1
BRADDOCK,2024,1,0
BRADDOCK,2024,2,0
BRADDOCK,2024,3,1
BRADDOCK,2024,4,0
BRADDOCK,2024,5,1
BRADDOCK,2024,6,0
BRADDOCK,2024,7,0
BRADDOCK,2024,8,0
BRADDOCK,2024,9,0
BRADDOCK,2024,10,0
BRADDOCK,2024,11,0
BRADDOCK,2024,12,0
BRADDOCK,2025,1,1
BRADDOCK,2025,2,0
BRADDOCK,2025,3,0
BRADDOCK,2025,4,0
BRADDOCK,2025,5,0
BRADDOCK,2025,6,0
BRADDOCK,2025,7,0
BRADDOCK,2025,8,0
BRADDOCK,2025,9,0
BRADDOCK,2025,10,0
BRADDOCK,2025,11,0
BRADDOCK,2025,12,0
BRADDOCK HILLS,2012,1,0
BRADDOCK HILLS,2012,2,0
BRADDOCK HILLS,2012,3,1
BRADDOCK HILLS,2012,4,1
BRADDOCK HILLS,2012,5,1
BRADDOCK HILLS,2012,6,0
BRADDOCK HILLS,2012,7,0
BRADDOCK HILLS,2012,8,2
BRADDOCK HILLS,2012,9,1
BRADDOCK HILLS,2012,10,0
BRADDOCK HILLS,2012,11,0
BRADDOCK HILLS,2012,12,1
BRADDOCK HILLS,2013,1,0
BRADDOCK HILLS,2013,2,0
BRADDOCK HILLS,2013,3,1
BRADDOCK HILLS,2013,4,0
BRADDOCK HILLS,2013,5,2
BRADDOCK HILLS,2013,6,1
BRADDOCK HILLS,2013,7,1
BRADDOCK HILLS,2013,8,2
BRADDOCK HILLS,2013,9,3
BRADDOCK HILLS,2013,10,1
BRADDOCK HILLS,2013,11,0
BRADDOCK HILLS,2013,12,0
BRADDOCK HILLS,2014,1,1
BRADDOCK HILLS,2014,2,0
BRADDOCK HILLS,2014,3,0
BRADDOCK HILLS,2014,4,0
BRADDOCK HILLS,2014,5,0
BRADDOCK HILLS,2014,6,0
BRADDOCK HILLS,2014,7,0
BRADDOCK HILLS,2014,8,0
BRADDOCK HILLS,2014,9,0
BRADDOCK HILLS,2014,10,1
BRADDOCK HILLS,2014,11,0
BRADDOCK HILLS,2014,12,0
BRADDOCK HILLS,2015,1,0
BRADDOCK HILLS,2015,2,0
BRADDOCK HILLS,2015,3,1
BRADDOCK HILLS,2015,4,1
BRADDOCK HILLS,2015,5,1
BRADDOCK HILLS,2015,6,1
BRADDOCK HILLS,2015,7,0
BRADDOCK HILLS,2015,8,0
