USEDESC,MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
SINGLE FAMILY,DORMONT,2020,12,135.64485327069684,149.90357720597024,6
SINGLE FAMILY,DORMONT,2021,2,114.39596321488152,114.39596321488152,2
SINGLE FAMILY,DORMONT,2021,3,121.21072088724584,121.21072088724584,2
SINGLE FAMILY,DORMONT,2021,5,113.70919059688522,113.94557823129252,3
SINGLE FAMILY,DORMONT,2021,6,125.52494260622262,137.73852195456223,8
SINGLE FAMILY,DORMONT,2021,7,137.15407990948157,141.49947201689545,5
SINGLE FAMILY,DORMONT,2021,8,122.52121135785015,105.51948051948052,7
SINGLE FAMILY,DORMONT,2021,9,198.25892989736215,200.4811547714515,3
SINGLE FAMILY,DORMONT,2021,10,143.6756744863628,148.35164835164835,9
SINGLE FAMILY,DORMONT,2021,11,147.86554259678417,153.92469964587542,4
SINGLE FAMILY,DORMONT,2021,12,153.95549487870784,163.44725111441306,5
SINGLE FAMILY,DORMONT,2022,1,118.51596143717616,116.66935731090942,4
SINGLE FAMILY,DORMONT,2022,2,119.71976426192361,106.82355091635858,4
SINGLE FAMILY,DORMONT,2022,3,149.01592449850662,149.26900584795322,6
SINGLE FAMILY,DORMONT,2022,4,146.84754362626015,150.53871095267453,10
SINGLE FAMILY,DORMONT,2022,5,168.04005550238207,167.2961956521739,11
SINGLE FAMILY,DORMONT,2022,6,157.00903091448762,166.53756777691711,9
SINGLE FAMILY,DORMONT,2022,7,148.86463060838088,153.48330008024453,10
SINGLE FAMILY,DORMONT,2022,8,169.07623607903162,164.270683020683,4
SINGLE FAMILY,DORMONT,2022,9,133.06919792325172,135.13377155048147,6
SINGLE FAMILY,DORMONT,2022,10,124.76523407776601,124.72567666422825,5
SINGLE FAMILY,DORMONT,2022,11,165.24670275826398,164.7134529487471,6
SINGLE FAMILY,DORMONT,2022,12,93.90994096325622,93.90994096325622,2
SINGLE FAMILY,DORMONT,2023,1,173.9550522649207,189.11917098445596,3
SINGLE FAMILY,DORMONT,2023,2,152.51131501760128,164.20670317053785,6
SINGLE FAMILY,DORMONT,2023,3,168.73932037360814,180.8231173380035,11
SINGLE FAMILY,DORMONT,2023,4,177.52836267756845,173.2,9
SINGLE FAMILY,DORMONT,2023,5,185.50271132054914,167.81767955801104,7
SINGLE FAMILY,DORMONT,2023,6,176.32633311975508,181.74133558748943,9
SINGLE FAMILY,DORMONT,2023,7,178.07872710968658,176.1761158021713,11
SINGLE FAMILY,DORMONT,2023,8,176.56054806248468,178.01873345550806,6
SINGLE FAMILY,DORMONT,2023,9,165.9593560026351,149.61627014581734,7
SINGLE FAMILY,DORMONT,2023,10,154.98157098548768,124.4015477680768,4
SINGLE FAMILY,DORMONT,2023,11,165.84694493715995,185.21834358555225,6
SINGLE FAMILY,DORMONT,2023,12,206.07375271149675,206.07375271149675,1
SINGLE FAMILY,DORMONT,2024,1,172.8182336053785,172.8182336053785,2
SINGLE FAMILY,DORMONT,2024,2,167.52515821143274,162.13235294117646,3
SINGLE FAMILY,DORMONT,2024,3,199.62650942399546,186.02540834845735,5
SINGLE FAMILY,DORMONT,2024,4,184.71292381002024,171.01769911504425,11
SINGLE FAMILY,DORMONT,2024,5,182.76193596995938,183.99958249289693,4
SINGLE FAMILY,DORMONT,2024,6,190.98279715685996,192.50899355768618,4
SINGLE FAMILY,DORMONT,2024,7,160.12170977827145,160.15677951977244,8
SINGLE FAMILY,DORMONT,2024,8,172.6726058728051,172.6726058728051,2
SINGLE FAMILY,DORMONT,2024,9,175.82447135480697,175.82447135480697,2
SINGLE FAMILY,DORMONT,2024,10,154.91657968046152,154.91657968046152,2
SINGLE FAMILY,DORMONT,2024,11,166.44270522893083,163.22611617858857,7
SINGLE FAMILY,DORMONT,2024,12,161.8683466128081,148.0117820324006,3
SINGLE FAMILY,DORMONT,2025,1,168.55541345909276,175.2863794669897,6
SINGLE FAMILY,DORMONT,2025,2,165.65967483065413,165.65967483065413,2
SINGLE FAMILY,DORMONT,2025,3,172.5511914607744,181.94753509072234,6
SINGLE FAMILY,DORMONT,2025,4,174.3030890799412,187.68673463812453,6
SINGLE FAMILY,DORMONT,2025,5,217.0989666067763,209.9056603773585,5
SINGLE FAMILY,DRAVOSBURG,2012,1,40.978931524840775,48.75621890547264,5
SINGLE FAMILY,DRAVOSBURG,2012,2,80.90185676392574,80.90185676392574,1
SINGLE FAMILY,DRAVOSBURG,2012,3,10.01602564102564,10.01602564102564,1
SINGLE FAMILY,DRAVOSBURG,2012,4,9.68586387434555,9.68586387434555,1
SINGLE FAMILY,DRAVOSBURG,2012,5,43.35316789505714,43.35316789505714,2
SINGLE FAMILY,DRAVOSBURG,2012,6,51.98863636363637,51.98863636363637,1
SINGLE FAMILY,DRAVOSBURG,2012,8,30.422196200884724,34.15300546448088,3
SINGLE FAMILY,DRAVOSBURG,2012,12,42.361111111111114,42.361111111111114,1
SINGLE FAMILY,DRAVOSBURG,2013,1,59.71429914323315,59.71429914323315,2
SINGLE FAMILY,DRAVOSBURG,2013,8,57.314610461266824,57.314610461266824,2
SINGLE FAMILY,DRAVOSBURG,2013,9,74.66666666666667,74.66666666666667,1
SINGLE FAMILY,DRAVOSBURG,2013,10,46.25,46.25,1
SINGLE FAMILY,DRAVOSBURG,2013,11,46.30883962780515,55.28846153846154,3
SINGLE FAMILY,DRAVOSBURG,2013,12,16.087516087516086,16.087516087516086,1
SINGLE FAMILY,DRAVOSBURG,2014,1,35.95132743362832,35.95132743362832,1
SINGLE FAMILY,DRAVOSBURG,2015,7,52.749719416386085,52.749719416386085,1
SINGLE FAMILY,DRAVOSBURG,2016,2,75.74152542372882,75.74152542372882,1
SINGLE FAMILY,DRAVOSBURG,2016,7,56.9078947368421,56.9078947368421,1
SINGLE FAMILY,DRAVOSBURG,2016,10,39.28220255653884,39.28220255653884,1
SINGLE FAMILY,DRAVOSBURG,2017,5,92.0,92.0,1
SINGLE FAMILY,DRAVOSBURG,2017,7,20.49180327868853,20.49180327868853,1
SINGLE FAMILY,DRAVOSBURG,2017,11,51.00379815518177,51.00379815518177,1
SINGLE FAMILY,DRAVOSBURG,2017,12,81.5677966101695,81.5677966101695,1
SINGLE FAMILY,DRAVOSBURG,2018,5,14.792899408284024,14.792899408284024,1
SINGLE FAMILY,DRAVOSBURG,2018,6,66.74041297935104,66.74041297935104,1
SINGLE FAMILY,DRAVOSBURG,2018,7,24.73299606520517,24.73299606520517,1
SINGLE FAMILY,DRAVOSBURG,2018,12,7.853403141361256,7.853403141361256,1
SINGLE FAMILY,DRAVOSBURG,2019,3,53.934010152284266,53.934010152284266,1
SINGLE FAMILY,DRAVOSBURG,2019,4,79.19776119402985,79.19776119402985,1
SINGLE FAMILY,DRAVOSBURG,2019,5,41.791044776119406,41.791044776119406,1
SINGLE FAMILY,DRAVOSBURG,2019,7,73.43960801628768,73.43960801628768,2
SINGLE FAMILY,DRAVOSBURG,2020,3,98.66666666666669,98.66666666666669,1
SINGLE FAMILY,DRAVOSBURG,2020,7,51.77341334061459,50.76534669211196,4
SINGLE FAMILY,DRAVOSBURG,2020,8,115.57788944723616,115.57788944723616,1
SINGLE FAMILY,DRAVOSBURG,2020,9,39.75264039802643,39.75264039802643,2
SINGLE FAMILY,DRAVOSBURG,2020,11,87.56345177664974,87.56345177664974,2
SINGLE FAMILY,DRAVOSBURG,2021,4,82.9701923076923,82.9701923076923,2
SINGLE FAMILY,DRAVOSBURG,2021,5,105.22708939463978,113.33333333333331,3
SINGLE FAMILY,DRAVOSBURG,2021,6,82.72058823529412,82.72058823529412,1
SINGLE FAMILY,DRAVOSBURG,2021,7,76.9601941183615,76.9601941183615,2
SINGLE FAMILY,DRAVOSBURG,2021,9,88.49557522123894,88.49557522123894,1
SINGLE FAMILY,DRAVOSBURG,2021,10,65.3332619540476,65.3332619540476,2
SINGLE FAMILY,DRAVOSBURG,2021,11,71.2237998647735,71.2237998647735,2
SINGLE FAMILY,DRAVOSBURG,2021,12,90.81196581196582,90.81196581196582,2
SINGLE FAMILY,DRAVOSBURG,2022,2,60.22580897684979,60.22580897684979,2
SINGLE FAMILY,DRAVOSBURG,2022,3,63.16205533596838,63.16205533596838,1
SINGLE FAMILY,DRAVOSBURG,2022,5,70.26419336706014,70.26419336706014,1
SINGLE FAMILY,DRAVOSBURG,2022,7,78.68130870687752,84.375,4
SINGLE FAMILY,DRAVOSBURG,2022,8,91.14583333333331,91.14583333333331,1
SINGLE FAMILY,DRAVOSBURG,2022,10,59.523809523809526,59.523809523809526,1
SINGLE FAMILY,DRAVOSBURG,2023,1,136.66352497643732,136.66352497643732,1
SINGLE FAMILY,DRAVOSBURG,2023,3,73.99577167019028,73.99577167019028,1
SINGLE FAMILY,DRAVOSBURG,2023,4,109.02861562258315,109.02861562258315,2
SINGLE FAMILY,DRAVOSBURG,2023,5,54.72155867423112,54.72155867423112,2
SINGLE FAMILY,DRAVOSBURG,2023,6,39.26701570680628,39.26701570680628,1
SINGLE FAMILY,DRAVOSBURG,2023,7,112.63362487852284,112.63362487852284,1
SINGLE FAMILY,DRAVOSBURG,2023,8,111.11111111111111,111.11111111111111,1
SINGLE FAMILY,DRAVOSBURG,2023,10,113.96011396011396,113.96011396011396,1
SINGLE FAMILY,DRAVOSBURG,2023,11,62.93532338308458,62.93532338308458,1
SINGLE FAMILY,DRAVOSBURG,2023,12,169.6,169.6,1
SINGLE FAMILY,DRAVOSBURG,2024,6,60.93614198801519,60.93614198801519,2
SINGLE FAMILY,DRAVOSBURG,2024,7,145.98540145985402,145.98540145985402,1
SINGLE FAMILY,DRAVOSBURG,2024,8,51.70316301703163,51.70316301703163,1
SINGLE FAMILY,DRAVOSBURG,2024,10,79.98463491446884,79.98463491446884,2
SINGLE FAMILY,DRAVOSBURG,2025,4,165.82064297800338,165.82064297800338,2
SINGLE FAMILY,EAST DEER,2012,3,108.76929516310048,108.76929516310048,2
SINGLE FAMILY,EAST DEER,2012,6,46.59633002656259,46.59633002656259,2
SINGLE FAMILY,EAST DEER,2012,8,60.78431372549019,60.78431372549019,1
SINGLE FAMILY,EAST DEER,2012,9,10.818278723257631,10.818278723257631,2
SINGLE FAMILY,EAST DEER,2012,10,37.79289493575208,37.79289493575208,1
SINGLE FAMILY,EAST DEER,2012,11,59.422691227745375,59.422691227745375,2
SINGLE FAMILY,EAST DEER,2013,12,24.860201854882703,24.860201854882703,2
SINGLE FAMILY,EAST DEER,2015,3,158.48214285714286,158.48214285714286,1
SINGLE FAMILY,EAST DEER,2015,4,46.37111686390533,46.37111686390533,2
SINGLE FAMILY,EAST DEER,2015,5,25.261007716749887,25.261007716749887,1
SINGLE FAMILY,EAST DEER,2016,1,25.672371638141808,25.672371638141808,1
SINGLE FAMILY,EAST DEER,2016,2,37.94642857142857,37.94642857142857,1
SINGLE FAMILY,EAST DEER,2016,5,107.65858208955224,107.65858208955224,1
SINGLE FAMILY,EAST DEER,2016,6,41.46258503401361,41.46258503401361,2
SINGLE FAMILY,EAST DEER,2017,2,13.157894736842104,13.157894736842104,1
SINGLE FAMILY,EAST DEER,2017,4,77.85467128027682,77.85467128027682,1
SINGLE FAMILY,EAST DEER,2017,5,110.73769572964235,110.73769572964235,2
SINGLE FAMILY,EAST DEER,2017,10,64.62228870605834,64.62228870605834,1
SINGLE FAMILY,EAST DEER,2018,5,42.76315789473684,42.76315789473684,1
SINGLE FAMILY,EAST DEER,2018,6,37.799791449426486,37.799791449426486,1
SINGLE FAMILY,EAST DEER,2018,7,111.3861386138614,111.3861386138614,1
SINGLE FAMILY,EAST DEER,2018,10,49.3009565857248,49.3009565857248,1
SINGLE FAMILY,EAST DEER,2018,12,80.24691358024691,80.24691358024691,1
SINGLE FAMILY,EAST DEER,2019,1,44.982698961937714,44.982698961937714,1
SINGLE FAMILY,EAST DEER,2019,5,42.77408637873754,42.77408637873754,1
SINGLE FAMILY,EAST DEER,2019,9,73.31057422969188,73.31057422969188,2
SINGLE FAMILY,EAST DEER,2019,10,72.69789983844912,72.69789983844912,1
SINGLE FAMILY,EAST DEER,2020,1,41.36029411764706,41.36029411764706,1
SINGLE FAMILY,EAST DEER,2020,4,44.642857142857146,44.642857142857146,1
SINGLE FAMILY,EAST DEER,2020,8,43.84743280191971,43.84743280191971,2
SINGLE FAMILY,EAST DEER,2020,9,240.8105560791706,240.8105560791706,1
SINGLE FAMILY,EAST DEER,2021,4,43.96769744846091,43.96769744846091,2
SINGLE FAMILY,EAST DEER,2021,7,84.59892086330935,84.59892086330935,1
SINGLE FAMILY,EAST DEER,2021,8,38.109756097560975,38.109756097560975,1
SINGLE FAMILY,EAST DEER,2021,9,65.13491243604881,65.13491243604881,2
SINGLE FAMILY,EAST DEER,2021,11,111.47540983606558,111.47540983606558,1
SINGLE FAMILY,EAST DEER,2022,1,32.65765765765766,32.65765765765766,1
SINGLE FAMILY,EAST DEER,2022,4,262.2767857142857,262.2767857142857,1
SINGLE FAMILY,EAST DEER,2022,8,101.18460019743335,101.18460019743335,1
SINGLE FAMILY,EAST DEER,2022,9,33.53658536585366,33.53658536585366,1
SINGLE FAMILY,EAST DEER,2022,11,63.333333333333336,63.333333333333336,1
SINGLE FAMILY,EAST DEER,2023,2,147.64179176371,147.64179176371,2
SINGLE FAMILY,EAST DEER,2023,6,62.348533687686654,62.348533687686654,2
SINGLE FAMILY,EAST DEER,2023,8,103.5548686244204,103.5548686244204,1
SINGLE FAMILY,EAST DEER,2023,9,49.2468134414832,49.2468134414832,1
SINGLE FAMILY,EAST DEER,2023,10,79.92895204262878,79.92895204262878,1
SINGLE FAMILY,EAST DEER,2024,1,98.03921568627452,98.03921568627452,1
SINGLE FAMILY,EAST DEER,2024,4,91.85976002812271,56.19266055045872,3
SINGLE FAMILY,EAST DEER,2024,6,105.38894639145838,101.54525386313466,3
SINGLE FAMILY,EAST DEER,2024,7,243.49489795918367,243.49489795918367,1
SINGLE FAMILY,EAST DEER,2024,9,196.14955357142856,196.14955357142856,2
SINGLE FAMILY,EAST DEER,2024,11,107.03125,107.03125,1
SINGLE FAMILY,EAST DEER,2025,1,113.20754716981132,113.20754716981132,1
SINGLE FAMILY,EAST DEER,2025,3,75.90953785644052,75.90953785644052,2
SINGLE FAMILY,EAST DEER,2025,4,131.20296841118207,131.20296841118207,2
SINGLE FAMILY,EAST MCKEESPORT,2012,1,3.141361256544503,3.141361256544503,1
SINGLE FAMILY,EAST MCKEESPORT,2012,2,9.70873786407767,9.70873786407767,1
SINGLE FAMILY,EAST MCKEESPORT,2012,3,21.799575885057653,7.458075904677846,3
SINGLE FAMILY,EAST MCKEESPORT,2012,4,21.08843537414966,21.08843537414966,1
SINGLE FAMILY,EAST MCKEESPORT,2012,5,84.45714285714286,84.45714285714286,1
SINGLE FAMILY,EAST MCKEESPORT,2012,7,10.427010923535253,10.427010923535253,1
SINGLE FAMILY,EAST MCKEESPORT,2012,9,50.76013513513514,50.76013513513514,2
SINGLE FAMILY,EAST MCKEESPORT,2012,10,29.890485162505886,29.890485162505886,2
SINGLE FAMILY,EAST MCKEESPORT,2013,2,35.3412781973292,38.255547054322875,3
SINGLE FAMILY,EAST MCKEESPORT,2013,8,19.34984520123839,19.34984520123839,1
SINGLE FAMILY,EAST MCKEESPORT,2013,9,67.41573033707866,67.41573033707866,1
SINGLE FAMILY,EAST MCKEESPORT,2013,11,53.47222222222222,53.47222222222222,1
SINGLE FAMILY,EAST MCKEESPORT,2013,12,43.270524899057875,43.270524899057875,1
SINGLE FAMILY,EAST MCKEESPORT,2014,1,48.95104895104895,48.95104895104895,1
SINGLE FAMILY,EAST MCKEESPORT,2014,3,35.06311360448808,35.06311360448808,1
SINGLE FAMILY,EAST MCKEESPORT,2014,10,51.736111111111114,51.736111111111114,1
SINGLE FAMILY,EAST MCKEESPORT,2015,3,57.308970099667775,57.308970099667775,1
SINGLE FAMILY,EAST MCKEESPORT,2015,6,75.0,75.0,1
SINGLE FAMILY,EAST MCKEESPORT,2016,3,44.83802287718126,44.83802287718126,2
SINGLE FAMILY,EAST MCKEESPORT,2016,4,37.20136518771331,37.20136518771331,1
SINGLE FAMILY,EAST MCKEESPORT,2016,8,63.22925093027018,63.22925093027018,2
SINGLE FAMILY,EAST MCKEESPORT,2016,11,32.42786625139566,32.42786625139566,2
SINGLE FAMILY,EAST MCKEESPORT,2017,3,82.58145363408521,82.58145363408521,1
SINGLE FAMILY,EAST MCKEESPORT,2017,7,58.63636363636363,58.63636363636363,1
SINGLE FAMILY,EAST MCKEESPORT,2017,9,79.50367647058823,79.50367647058823,1
SINGLE FAMILY,EAST MCKEESPORT,2017,10,37.896835312998036,37.896835312998036,2
SINGLE FAMILY,EAST MCKEESPORT,2017,11,57.3042776432607,57.3042776432607,1
SINGLE FAMILY,EAST MCKEESPORT,2017,12,50.66568047337278,50.66568047337278,1
SINGLE FAMILY,EAST MCKEESPORT,2018,3,89.98559077809799,89.98559077809799,1
SINGLE FAMILY,EAST MCKEESPORT,2018,6,44.91578290704928,44.91578290704928,1
SINGLE FAMILY,EAST MCKEESPORT,2018,7,55.591981132075475,55.591981132075475,2
SINGLE FAMILY,EAST MCKEESPORT,2018,8,37.932597534164024,36.607142857142854,3
SINGLE FAMILY,EAST MCKEESPORT,2018,9,79.54545454545455,79.54545454545455,1
SINGLE FAMILY,EAST MCKEESPORT,2018,10,76.03890362511052,76.03890362511052,1
SINGLE FAMILY,EAST MCKEESPORT,2018,11,37.515375153751535,37.515375153751535,1
SINGLE FAMILY,EAST MCKEESPORT,2019,5,28.95148669796557,28.95148669796557,1
SINGLE FAMILY,EAST MCKEESPORT,2019,6,30.870967741935484,30.870967741935484,1
SINGLE FAMILY,EAST MCKEESPORT,2019,10,75.45454545454545,75.45454545454545,1
SINGLE FAMILY,EAST MCKEESPORT,2019,12,66.82577565632458,66.82577565632458,1
SINGLE FAMILY,EAST MCKEESPORT,2020,1,28.925619834710744,28.925619834710744,1
SINGLE FAMILY,EAST MCKEESPORT,2020,2,76.69831994156318,76.69831994156318,1
SINGLE FAMILY,EAST MCKEESPORT,2020,3,37.12814645308924,37.12814645308924,1
SINGLE FAMILY,EAST MCKEESPORT,2020,4,61.594202898550726,61.594202898550726,1
SINGLE FAMILY,EAST MCKEESPORT,2020,6,80.46875,80.46875,1
SINGLE FAMILY,EAST MCKEESPORT,2020,7,73.09941520467837,73.09941520467837,1
SINGLE FAMILY,EAST MCKEESPORT,2020,8,87.27272727272727,87.27272727272727,1
SINGLE FAMILY,EAST MCKEESPORT,2020,9,68.19083694083693,68.19083694083693,2
SINGLE FAMILY,EAST MCKEESPORT,2020,10,57.230397008785495,59.692920636558924,4
SINGLE FAMILY,EAST MCKEESPORT,2020,12,81.70221640121305,81.70221640121305,2
SINGLE FAMILY,EAST MCKEESPORT,2021,2,52.623023528195944,52.623023528195944,2
SINGLE FAMILY,EAST MCKEESPORT,2021,3,46.38220226876893,46.38220226876893,2
SINGLE FAMILY,EAST MCKEESPORT,2021,5,80.05643460905581,80.05643460905581,2
SINGLE FAMILY,EAST MCKEESPORT,2021,6,77.86366858947504,77.93013438174728,4
SINGLE FAMILY,EAST MCKEESPORT,2021,7,56.29874958924958,56.29874958924958,2
SINGLE FAMILY,EAST MCKEESPORT,2021,8,102.69576379974326,102.69576379974326,1
SINGLE FAMILY,EAST MCKEESPORT,2021,10,35.827922077922075,35.827922077922075,2
SINGLE FAMILY,EAST MCKEESPORT,2021,12,97.926267281106,97.926267281106,1
SINGLE FAMILY,EAST MCKEESPORT,2022,1,111.11764573991033,111.11764573991033,2
SINGLE FAMILY,EAST MCKEESPORT,2022,3,114.31745082402976,114.45454545454544,3
SINGLE FAMILY,EAST MCKEESPORT,2022,4,122.28260869565216,122.28260869565216,1
SINGLE FAMILY,EAST MCKEESPORT,2022,5,99.52842819315106,99.52842819315106,2
SINGLE FAMILY,EAST MCKEESPORT,2022,9,124.64347182229534,124.64347182229534,2
SINGLE FAMILY,EAST MCKEESPORT,2022,10,89.25499231950846,89.25499231950846,2
SINGLE FAMILY,EAST MCKEESPORT,2023,1,115.06276150627616,115.06276150627616,1
SINGLE FAMILY,EAST MCKEESPORT,2023,3,122.94372294372296,122.94372294372296,1
SINGLE FAMILY,EAST MCKEESPORT,2023,4,80.53151680816566,88.10572687224669,3
SINGLE FAMILY,EAST MCKEESPORT,2023,5,93.07875894988068,93.07875894988068,1
SINGLE FAMILY,EAST MCKEESPORT,2023,7,121.96969696969697,121.96969696969697,2
SINGLE FAMILY,EAST MCKEESPORT,2023,8,54.61765492473447,54.61765492473447,2
SINGLE FAMILY,EAST MCKEESPORT,2023,9,78.28282828282828,78.28282828282828,1
SINGLE FAMILY,EAST MCKEESPORT,2023,10,86.09958506224066,86.09958506224066,1
SINGLE FAMILY,EAST MCKEESPORT,2023,11,125.90579710144928,125.90579710144928,1
SINGLE FAMILY,EAST MCKEESPORT,2024,1,96.23467600700523,96.23467600700523,1
SINGLE FAMILY,EAST MCKEESPORT,2024,2,49.02893863063888,49.02893863063888,2
SINGLE FAMILY,EAST MCKEESPORT,2024,3,127.93914246196404,127.93914246196404,1
SINGLE FAMILY,EAST MCKEESPORT,2024,4,100.76252723311546,100.76252723311546,1
SINGLE FAMILY,EAST MCKEESPORT,2024,6,65.97222222222223,65.97222222222223,1
SINGLE FAMILY,EAST MCKEESPORT,2024,9,100.6766530613649,100.6766530613649,2
SINGLE FAMILY,EAST MCKEESPORT,2024,10,139.78930307941653,139.78930307941653,1
SINGLE FAMILY,EAST MCKEESPORT,2024,11,84.54281567489114,84.54281567489114,1
SINGLE FAMILY,EAST MCKEESPORT,2024,12,52.663395806927504,52.663395806927504,2
SINGLE FAMILY,EAST MCKEESPORT,2025,1,125.81863979848866,125.81863979848866,1
SINGLE FAMILY,EAST MCKEESPORT,2025,5,96.2906888720666,96.2906888720666,1
SINGLE FAMILY,EAST PITTSBURGH,2012,1,1.948561054330285,1.948561054330285,2
SINGLE FAMILY,EAST PITTSBURGH,2012,3,19.64377388752389,24.3,3
SINGLE FAMILY,EAST PITTSBURGH,2012,4,8.924731182795698,8.924731182795698,1
SINGLE FAMILY,EAST PITTSBURGH,2012,5,10.594560404807083,10.594560404807083,1
SINGLE FAMILY,EAST PITTSBURGH,2012,6,37.24398134419686,43.67897727272727,3
SINGLE FAMILY,EAST PITTSBURGH,2012,7,25.326560232220608,25.326560232220608,1
SINGLE FAMILY,EAST PITTSBURGH,2012,12,28.32369942196532,28.32369942196532,1
SINGLE FAMILY,EAST PITTSBURGH,2013,1,21.272727272727273,21.272727272727273,1
SINGLE FAMILY,EAST PITTSBURGH,2013,7,13.059701492537313,13.059701492537313,1
SINGLE FAMILY,EAST PITTSBURGH,2013,8,18.321513002364068,18.321513002364068,1
SINGLE FAMILY,EAST PITTSBURGH,2013,9,26.68938103350369,26.68938103350369,1
SINGLE FAMILY,EAST PITTSBURGH,2013,11,11.97456284863184,11.97456284863184,2
SINGLE FAMILY,EAST PITTSBURGH,2015,8,59.42460317460318,59.42460317460318,1
SINGLE FAMILY,EAST PITTSBURGH,2015,10,27.233115468409583,27.233115468409583,1
SINGLE FAMILY,EAST PITTSBURGH,2016,3,25.64102564102564,25.64102564102564,1
SINGLE FAMILY,EAST PITTSBURGH,2016,5,21.93897833432717,21.93897833432717,2
SINGLE FAMILY,EAST PITTSBURGH,2016,6,44.418238993710695,44.418238993710695,1
SINGLE FAMILY,EAST PITTSBURGH,2016,10,9.323204419889503,9.323204419889503,1
SINGLE FAMILY,EAST PITTSBURGH,2017,5,13.751375137513753,13.751375137513753,1
SINGLE FAMILY,EAST PITTSBURGH,2017,10,14.593068799735276,14.593068799735276,2
SINGLE FAMILY,EAST PITTSBURGH,2017,11,19.047619047619047,19.047619047619047,1
SINGLE FAMILY,EAST PITTSBURGH,2017,12,27.283511269276392,27.283511269276392,1
SINGLE FAMILY,EAST PITTSBURGH,2018,5,39.09205548549811,39.09205548549811,1
SINGLE FAMILY,EAST PITTSBURGH,2018,6,24.4140625,24.4140625,1
SINGLE FAMILY,EAST PITTSBURGH,2019,5,18.682065217391305,18.682065217391305,1
SINGLE FAMILY,EAST PITTSBURGH,2019,8,16.375056078959176,16.375056078959176,1
SINGLE FAMILY,EAST PITTSBURGH,2020,1,46.426383053221286,46.426383053221286,2
SINGLE FAMILY,EAST PITTSBURGH,2020,2,19.852941176470587,19.852941176470587,1
SINGLE FAMILY,EAST PITTSBURGH,2020,7,45.833333333333336,45.833333333333336,1
SINGLE FAMILY,EAST PITTSBURGH,2020,9,35.79664864831105,34.93788819875776,3
SINGLE FAMILY,EAST PITTSBURGH,2020,10,57.98258345428157,57.98258345428157,1
SINGLE FAMILY,EAST PITTSBURGH,2020,11,57.47126436781609,57.47126436781609,1
SINGLE FAMILY,EAST PITTSBURGH,2020,12,16.924842226047044,16.924842226047044,1
SINGLE FAMILY,EAST PITTSBURGH,2021,7,34.34739941118744,34.34739941118744,1
SINGLE FAMILY,EAST PITTSBURGH,2021,8,32.0,32.0,1
SINGLE FAMILY,EAST PITTSBURGH,2021,10,8.529054054054054,8.529054054054054,1
SINGLE FAMILY,EAST PITTSBURGH,2021,11,20.627062706270628,20.627062706270628,1
SINGLE FAMILY,EAST PITTSBURGH,2022,3,83.18875694215947,83.18875694215947,2
SINGLE FAMILY,EAST PITTSBURGH,2022,4,70.28372324539572,70.28372324539572,1
SINGLE FAMILY,EAST PITTSBURGH,2022,7,110.21505376344086,110.21505376344086,1
SINGLE FAMILY,EAST PITTSBURGH,2022,11,46.96296296296296,46.96296296296296,1
SINGLE FAMILY,EAST PITTSBURGH,2023,3,63.35615185441574,66.65760615413393,4
SINGLE FAMILY,EAST PITTSBURGH,2023,7,51.01183431952663,51.01183431952663,1
SINGLE FAMILY,EAST PITTSBURGH,2023,10,86.98260347930415,86.98260347930415,1
SINGLE FAMILY,EAST PITTSBURGH,2023,12,46.865901002911684,46.865901002911684,2
SINGLE FAMILY,EAST PITTSBURGH,2024,4,38.14553990610329,38.14553990610329,1
SINGLE FAMILY,EAST PITTSBURGH,2024,6,41.1522633744856,41.1522633744856,1
SINGLE FAMILY,EAST PITTSBURGH,2024,7,30.386740331491712,30.386740331491712,1
