MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
CORAOPOLIS,2016,9,63.70091896407686,63.70091896407686,2
CORAOPOLIS,2016,10,92.63392857142856,92.63392857142856,1
CORAOPOLIS,2016,11,64.16370309379094,62.10986267166042,4
CORAOPOLIS,2016,12,,,0
CORAOPOLIS,2017,1,86.28717072066405,86.687306501548,3
CORAOPOLIS,2017,2,89.61983555579614,76.92307692307692,3
CORAOPOLIS,2017,3,59.42333528540425,59.42333528540425,2
CORAOPOLIS,2017,4,66.93989071038251,66.93989071038251,1
CORAOPOLIS,2017,5,79.73333333333333,79.73333333333333,1
CORAOPOLIS,2017,6,86.91202798182964,96.5909090909091,3
CORAOPOLIS,2017,7,78.90348957171375,89.27391649048626,4
CORAOPOLIS,2017,8,,,0
CORAOPOLIS,2017,9,77.85861219569718,77.85861219569718,2
CORAOPOLIS,2017,10,68.02721088435374,68.02721088435374,1
CORAOPOLIS,2017,11,43.888888888888886,43.888888888888886,2
CORAOPOLIS,2017,12,,,0
CORAOPOLIS,2018,1,84.39765755716675,84.39765755716675,2
CORAOPOLIS,2018,2,,,0
CORAOPOLIS,2018,3,80.44041825976133,80.44041825976133,2
CORAOPOLIS,2018,4,64.06137937670235,60.43956043956044,5
CORAOPOLIS,2018,5,75.33098452909773,75.33098452909773,2
CORAOPOLIS,2018,6,77.21678260893947,94.6969696969697,5
CORAOPOLIS,2018,7,69.23269616415779,49.25569176882662,3
CORAOPOLIS,2018,8,77.49853254825521,78.91414141414141,5
CORAOPOLIS,2018,9,103.74616858237549,113.25,3
CORAOPOLIS,2018,10,39.12917155999217,39.12917155999217,2
CORAOPOLIS,2018,11,82.382762991128,82.382762991128,1
CORAOPOLIS,2018,12,99.90066102198455,99.90066102198455,2
CORAOPOLIS,2019,1,40.17857142857143,40.17857142857143,1
CORAOPOLIS,2019,2,,,0
CORAOPOLIS,2019,3,,,0
CORAOPOLIS,2019,4,91.55389363722696,91.55389363722696,2
CORAOPOLIS,2019,5,77.03679369250986,77.03679369250986,1
CORAOPOLIS,2019,6,100.89390386869871,100.89390386869871,2
CORAOPOLIS,2019,7,116.35220125786164,116.35220125786164,1
CORAOPOLIS,2019,8,79.66201820453529,83.83876066237492,4
CORAOPOLIS,2019,9,49.56268221574344,49.56268221574344,1
CORAOPOLIS,2019,10,67.2566371681416,67.2566371681416,1
CORAOPOLIS,2019,11,,,0
CORAOPOLIS,2019,12,33.50601604278075,33.50601604278075,2
CORAOPOLIS,2020,1,79.22385138146167,47.33455882352941,3
CORAOPOLIS,2020,2,80.89376858218144,74.4496855345912,3
CORAOPOLIS,2020,3,50.2936985613279,48.144091517585494,4
CORAOPOLIS,2020,4,99.06876113309266,99.06876113309266,2
CORAOPOLIS,2020,5,77.36824343262614,78.65747382649008,4
CORAOPOLIS,2020,6,67.36347784888778,67.36347784888778,2
CORAOPOLIS,2020,7,78.21261610571909,64.51612903225806,3
CORAOPOLIS,2020,8,113.61499801591305,113.61499801591305,2
CORAOPOLIS,2020,9,78.55614896488358,78.55614896488358,2
CORAOPOLIS,2020,10,86.51424442609414,86.51424442609414,2
CORAOPOLIS,2020,11,127.45535714285714,127.45535714285714,1
CORAOPOLIS,2020,12,98.20155810774139,98.20155810774139,2
CORAOPOLIS,2021,1,71.95330073758196,72.16860906579342,4
CORAOPOLIS,2021,2,57.09134615384615,57.09134615384615,1
CORAOPOLIS,2021,3,,,0
CORAOPOLIS,2021,4,109.7261258405831,128.3166904422254,3
CORAOPOLIS,2021,5,102.18289867577542,99.33333333333331,5
CORAOPOLIS,2021,6,93.32810053621625,89.72660213536126,6
CORAOPOLIS,2021,7,94.94820594934512,102.44233378561736,5
CORAOPOLIS,2021,8,113.22657521506628,113.22657521506628,2
CORAOPOLIS,2021,9,97.90817210547773,104.64058234758872,3
CORAOPOLIS,2021,10,68.36943577511059,65.41570619874237,4
CORAOPOLIS,2021,11,94.65047212915016,94.65047212915016,2
CORAOPOLIS,2021,12,124.26818221986568,124.26818221986568,2
CORAOPOLIS,2022,1,95.43682910974074,107.74967741935484,3
CORAOPOLIS,2022,2,127.49394126403917,127.49394126403917,2
CORAOPOLIS,2022,3,74.95232543261001,68.69275603663614,3
CORAOPOLIS,2022,4,106.36395727559658,101.17084987551308,8
CORAOPOLIS,2022,5,121.42866678307391,110.51574012056264,5
CORAOPOLIS,2022,6,114.59086283785614,109.49555501182613,8
CORAOPOLIS,2022,7,83.31955884455292,80.43217286914766,5
CORAOPOLIS,2022,8,92.31621629529417,91.07623533935782,8
CORAOPOLIS,2022,9,201.6129032258065,201.6129032258065,1
CORAOPOLIS,2022,10,122.14948794952062,122.21963659418608,6
CORAOPOLIS,2022,11,90.81389582163916,118.05998723675812,3
CORAOPOLIS,2022,12,114.89325093914793,105.04201680672269,7
CORAOPOLIS,2023,1,117.94491705838271,117.94491705838271,2
CORAOPOLIS,2023,2,127.84612643232083,133.743842364532,3
CORAOPOLIS,2023,3,71.95676905574517,71.95676905574517,1
CORAOPOLIS,2023,4,98.24845624543283,97.53119730185497,10
CORAOPOLIS,2023,5,97.03370454629369,97.03370454629369,2
CORAOPOLIS,2023,6,119.26569253551823,104.82921083627798,5
CORAOPOLIS,2023,7,78.73620862587764,78.73620862587764,1
CORAOPOLIS,2023,8,116.76642353535473,126.9185360094451,5
CORAOPOLIS,2023,9,133.86116317817348,133.86116317817348,2
CORAOPOLIS,2023,10,89.79151949276299,86.14864864864866,4
CORAOPOLIS,2023,11,131.7188422917897,131.7188422917897,1
CORAOPOLIS,2023,12,99.98033834319045,97.5875,3
CORAOPOLIS,2024,1,96.37772210784894,108.14465408805032,7
CORAOPOLIS,2024,2,98.57016509433961,98.57016509433961,2
CORAOPOLIS,2024,3,115.98247775622562,110.11638136284029,4
CORAOPOLIS,2024,4,114.39732142857144,114.39732142857144,1
CORAOPOLIS,2024,5,114.7213035886019,114.77210323997804,5
CORAOPOLIS,2024,6,124.98132278735727,117.78846153846152,7
CORAOPOLIS,2024,7,120.72008057487858,117.2920353982301,8
CORAOPOLIS,2024,8,158.97435897435898,158.97435897435898,1
CORAOPOLIS,2024,9,156.95963393331812,156.95963393331812,2
CORAOPOLIS,2024,10,122.86324786324786,122.86324786324786,1
CORAOPOLIS,2024,11,120.58071014731962,138.42625875336157,4
CORAOPOLIS,2024,12,139.58841337143684,151.14559712774,4
CORAOPOLIS,2025,1,151.70638438590566,160.59027777777777,3
CORAOPOLIS,2025,2,141.35216116282035,141.35216116282035,2
CORAOPOLIS,2025,3,136.96096740120635,154.59363957597174,5
CORAOPOLIS,2025,4,154.43900364047656,149.7548765111622,6
CORAOPOLIS,2025,5,,,0
CORAOPOLIS,2025,6,,,0
CORAOPOLIS,2025,7,,,0
CORAOPOLIS,2025,8,,,0
CORAOPOLIS,2025,9,,,0
CORAOPOLIS,2025,10,,,0
CORAOPOLIS,2025,11,,,0
CORAOPOLIS,2025,12,,,0
CRAFTON,2012,1,67.86012457751588,73.06039371256762,6
CRAFTON,2012,2,67.3928890496407,72.40316901408451,3
CRAFTON,2012,3,52.560784205370915,61.197916666666664,3
CRAFTON,2012,4,73.58804304725247,73.58804304725247,2
CRAFTON,2012,5,43.684647116797635,42.548186587591246,6
CRAFTON,2012,6,70.50062091437982,61.965811965811966,11
CRAFTON,2012,7,73.26807486501792,73.05277195163002,8
CRAFTON,2012,8,33.47854175749437,34.92300724637681,6
CRAFTON,2012,9,60.4313768513339,67.52094627895515,5
CRAFTON,2012,10,55.297696762293796,46.81166230794378,8
CRAFTON,2012,11,80.02406738868832,80.02406738868832,1
CRAFTON,2012,12,49.588488669209795,49.588488669209795,2
CRAFTON,2013,1,52.78128792523177,52.78128792523177,2
CRAFTON,2013,2,52.65639735932097,52.65639735932097,1
CRAFTON,2013,3,82.36200904662657,90.41394335511984,3
CRAFTON,2013,4,68.43579767329625,66.1779209514312,4
CRAFTON,2013,5,58.564564482177666,57.873276108204294,6
CRAFTON,2013,6,61.28844711177794,61.28844711177794,2
CRAFTON,2013,7,93.1044046934973,93.1044046934973,2
CRAFTON,2013,8,69.97482004561799,69.13677881955968,4
CRAFTON,2013,9,82.46527777777777,82.46527777777777,1
CRAFTON,2013,10,76.13007450376433,78.28014184397163,4
CRAFTON,2013,11,70.49003623188406,70.49003623188406,2
CRAFTON,2013,12,68.93863112784362,72.87206101737651,6
CRAFTON,2014,1,40.923053198406215,40.923053198406215,2
CRAFTON,2014,2,69.44444444444444,69.44444444444444,1
CRAFTON,2014,3,87.8333604767796,96.85230024213077,3
CRAFTON,2014,4,,,0
CRAFTON,2014,5,46.22496147919877,46.22496147919877,1
CRAFTON,2014,6,97.37631184407796,97.37631184407796,1
CRAFTON,2014,7,50.11805463612693,50.11805463612693,2
CRAFTON,2014,8,74.60155985079687,74.60155985079687,1
CRAFTON,2014,9,72.50721464822371,72.50721464822371,2
CRAFTON,2014,10,,,0
CRAFTON,2014,11,90.03496503496504,90.03496503496504,1
CRAFTON,2014,12,,,0
CRAFTON,2015,1,,,0
CRAFTON,2015,2,,,0
CRAFTON,2015,3,,,0
CRAFTON,2015,4,73.0319803198032,73.0319803198032,2
CRAFTON,2015,5,,,0
CRAFTON,2015,6,80.67473414008067,80.67473414008067,1
CRAFTON,2015,7,82.50311332503114,82.50311332503114,1
CRAFTON,2015,8,,,0
CRAFTON,2015,9,86.80555555555556,86.80555555555556,1
CRAFTON,2015,10,68.8715953307393,68.8715953307393,1
CRAFTON,2015,11,,,0
CRAFTON,2015,12,72.1947194719472,72.1947194719472,1
CRAFTON,2016,1,,,0
CRAFTON,2016,2,85.15300059417706,85.15300059417706,2
CRAFTON,2016,3,74.04269330623447,64.44823383469117,4
CRAFTON,2016,4,95.00526085050416,95.00526085050416,2
CRAFTON,2016,5,76.49296413083081,76.52718948601206,4
CRAFTON,2016,6,84.33401928741475,84.33401928741475,2
CRAFTON,2016,7,113.26860841423948,113.26860841423948,1
CRAFTON,2016,8,54.40824490338147,50.05213764337852,3
CRAFTON,2016,9,101.0698198198198,101.0698198198198,1
CRAFTON,2016,10,46.71280276816609,46.71280276816609,1
CRAFTON,2016,11,92.61811904895065,91.0997357992074,3
CRAFTON,2016,12,83.03030303030303,83.03030303030303,1
CRAFTON,2017,1,69.6166701497176,71.77764202810019,3
CRAFTON,2017,2,33.95773024929035,33.95773024929035,2
CRAFTON,2017,3,53.602144103817665,50.92592592592592,3
CRAFTON,2017,4,,,0
CRAFTON,2017,5,116.03485206457832,116.03485206457832,2
CRAFTON,2017,6,76.33056528100789,69.74577592175713,4
CRAFTON,2017,7,83.82768713783604,82.59297520661157,3
CRAFTON,2017,8,,,0
CRAFTON,2017,9,86.64112655554527,86.64112655554527,2
CRAFTON,2017,10,84.9725797008599,77.31958762886597,3
CRAFTON,2017,11,42.135877264599884,42.135877264599884,2
CRAFTON,2017,12,74.63712041888202,66.25891946992864,3
CRAFTON,2018,1,103.35169880624426,103.35169880624426,1
CRAFTON,2018,2,78.78787878787878,78.78787878787878,1
CRAFTON,2018,3,58.26485625090621,50.279673630027126,4
CRAFTON,2018,4,56.75982514217808,56.75982514217808,2
CRAFTON,2018,5,126.29982668977468,126.29982668977468,1
CRAFTON,2018,6,77.33972797359371,81.46086988411324,6
CRAFTON,2018,7,83.63044728720254,87.527352297593,7
CRAFTON,2018,8,,,0
CRAFTON,2018,9,190.9090909090909,190.9090909090909,1
CRAFTON,2018,10,88.53400759263143,94.5358401880141,3
CRAFTON,2018,11,118.36709486166006,118.36709486166006,2
CRAFTON,2018,12,109.4375612745098,134.765625,3
CRAFTON,2019,1,56.482519418565936,66.96428571428571,3
CRAFTON,2019,2,,,0
CRAFTON,2019,3,28.94736842105263,28.94736842105263,1
CRAFTON,2019,4,76.26506024096386,76.26506024096386,1
CRAFTON,2019,5,162.2596153846154,162.2596153846154,1
CRAFTON,2019,6,,,0
CRAFTON,2019,7,,,0
CRAFTON,2019,8,82.96268162385036,98.54294478527608,3
CRAFTON,2019,9,80.00876323642632,80.00876323642632,2
CRAFTON,2019,10,121.6712580348944,121.6712580348944,1
CRAFTON,2019,11,,,0
CRAFTON,2019,12,64.65155331654073,64.65155331654073,1
CRAFTON,2020,1,108.0,108.0,1
CRAFTON,2020,2,84.86766175226018,82.06171583587657,3
CRAFTON,2020,3,118.20089234550619,121.09375,3
CRAFTON,2020,4,97.04127438965338,85.40372670807453,3
CRAFTON,2020,5,103.28399640194755,103.28399640194755,2
CRAFTON,2020,6,109.558991885224,113.65369946605644,7
CRAFTON,2020,7,88.79948855718638,90.88788253053383,4
CRAFTON,2020,8,87.34735587421692,90.26622296173043,3
CRAFTON,2020,9,138.45365427502006,141.9429028815368,3
CRAFTON,2020,10,85.57741339724998,86.72605140186916,4
CRAFTON,2020,11,111.41997264763455,115.82698516120448,6
CRAFTON,2020,12,98.85314985894378,91.37327902197728,4
CRAFTON,2021,1,76.28205128205128,76.28205128205128,1
CRAFTON,2021,2,79.81530343007915,79.81530343007915,2
CRAFTON,2021,3,96.79301604088839,116.69658886894076,3
CRAFTON,2021,4,124.60148434044015,105.66778900112233,4
CRAFTON,2021,5,141.80420711974108,141.80420711974108,2
CRAFTON,2021,6,129.22417704289964,129.22417704289964,2
CRAFTON,2021,7,113.20407339347365,113.20407339347365,2
CRAFTON,2021,8,112.39651575645436,117.87735849056604,7
CRAFTON,2021,9,126.80340530382239,126.80917445824446,8
CRAFTON,2021,10,137.50572245051268,119.84021304926765,5
CRAFTON,2021,11,96.93636763720178,120.52631578947368,3
CRAFTON,2021,12,72.0389898616985,69.78498679743493,5
CRAFTON,2022,1,105.53786934845276,106.5658301821932,7
CRAFTON,2022,2,125.98905723905725,125.98905723905725,1
CRAFTON,2022,3,129.9063138006259,142.44444444444446,7
CRAFTON,2022,4,145.03332505381684,145.03332505381684,2
CRAFTON,2022,5,120.38688028299646,121.41330005417538,4
CRAFTON,2022,6,111.24202768083171,113.60451316067567,4
CRAFTON,2022,7,154.37021681250138,154.37021681250138,2
CRAFTON,2022,8,152.08889462958177,145.042194092827,3
CRAFTON,2022,9,140.0,140.0,1
CRAFTON,2022,10,110.96150433685733,115.37405762575611,6
CRAFTON,2022,11,74.30730419908764,60.466377440347074,3
CRAFTON,2022,12,95.36215782984583,94.5489628557646,3
CRAFTON,2023,1,159.93121238177127,159.93121238177127,1
CRAFTON,2023,2,92.55555555555556,92.55555555555556,1
CRAFTON,2023,3,111.69296924951021,109.151973131822,9
CRAFTON,2023,4,132.11415250357618,136.59600997506234,5
CRAFTON,2023,5,166.48554878502003,167.60561119671289,4
CRAFTON,2023,6,146.57983289966958,155.17241379310346,7
CRAFTON,2023,7,141.8434587155587,146.0520310360566,5
CRAFTON,2023,8,127.18288236422951,127.18288236422951,2
CRAFTON,2023,9,130.58506857111033,127.10432486370718,6
CRAFTON,2023,10,130.51062708371643,128.32125603864733,5
CRAFTON,2023,11,200.0,200.0,1
CRAFTON,2023,12,101.72589967110514,101.72589967110514,2
CRAFTON,2024,1,124.19726903280383,125.78616352201256,3
CRAFTON,2024,2,130.4048266374343,133.48720029005148,4
CRAFTON,2024,3,157.93046371845708,157.93046371845708,2
CRAFTON,2024,4,119.16770474789463,112.28713587806021,6
CRAFTON,2024,5,126.23166318189705,107.9940975128977,4
CRAFTON,2024,6,153.26433121019107,153.26433121019107,1
CRAFTON,2024,7,126.23706620910357,131.30252100840335,5
CRAFTON,2024,8,128.2898081616052,128.2898081616052,2
CRAFTON,2024,9,,,0
CRAFTON,2024,10,115.51232907547174,101.88583078491337,5
CRAFTON,2024,11,114.88614758566143,110.7630979498861,3
CRAFTON,2024,12,136.46136765868366,142.5,3
CRAFTON,2025,1,144.2786069651741,144.2786069651741,1
CRAFTON,2025,2,145.12563758430144,146.45402825880615,4
CRAFTON,2025,3,93.84089943458508,93.84089943458508,2
CRAFTON,2025,4,133.0390026823111,142.00785591983384,4
CRAFTON,2025,5,118.781817160877,126.54320987654322,5
CRAFTON,2025,6,,,0
CRAFTON,2025,7,,,0
CRAFTON,2025,8,,,0
CRAFTON,2025,9,,,0
CRAFTON,2025,10,,,0
CRAFTON,2025,11,,,0
CRAFTON,2025,12,,,0
CRESCENT,2012,1,45.84590246354952,45.84590246354952,2
CRESCENT,2012,2,57.870370370370374,57.870370370370374,1
CRESCENT,2012,3,,,0
CRESCENT,2012,4,50.354254410059205,53.97286821705426,3
CRESCENT,2012,5,25.06265664160401,25.06265664160401,1
CRESCENT,2012,6,132.42422749517047,142.3785594639866,3
CRESCENT,2012,7,76.51213666588131,80.28455284552845,5
CRESCENT,2012,8,56.00139045093135,56.00139045093135,2
CRESCENT,2012,9,,,0
CRESCENT,2012,10,,,0
CRESCENT,2012,11,,,0
CRESCENT,2012,12,154.94137353433837,154.94137353433837,1
CRESCENT,2013,1,91.41156462585036,91.41156462585036,1
CRESCENT,2013,2,79.26829268292683,79.26829268292683,1
CRESCENT,2013,3,70.43650793650794,70.43650793650794,1
CRESCENT,2013,4,104.76446411178664,111.11111111111111,3
CRESCENT,2013,5,122.02819979201888,106.83760683760684,3
CRESCENT,2013,6,92.90590171006397,97.62128348555582,4
CRESCENT,2013,7,88.66995073891626,88.66995073891626,1
CRESCENT,2013,8,115.72976406393207,115.72976406393207,2
CRESCENT,2013,9,93.53579683090665,91.58751696065129,3
CRESCENT,2013,10,118.47666976131882,118.47666976131882,2
CRESCENT,2013,11,,,0
CRESCENT,2013,12,97.59523809523809,90.77380952380952,3
CRESCENT,2014,1,,,0
CRESCENT,2014,2,,,0
CRESCENT,2014,3,130.53097345132744,130.53097345132744,1
CRESCENT,2014,4,,,0
CRESCENT,2014,5,,,0
CRESCENT,2014,6,110.07081038552322,110.07081038552322,1
CRESCENT,2014,7,149.56708498858637,151.95166180220224,4
CRESCENT,2014,8,108.1576535288726,108.1576535288726,1
CRESCENT,2014,9,83.61658735554045,83.61658735554045,1
CRESCENT,2014,10,74.76667481363704,98.27044025157232,3
CRESCENT,2014,11,,,0
CRESCENT,2014,12,,,0
CRESCENT,2015,1,,,0
CRESCENT,2015,2,,,0
CRESCENT,2015,3,103.12707917498336,103.12707917498336,1
CRESCENT,2015,4,110.26044514750357,81.76178660049628,3
CRESCENT,2015,5,118.95173974061169,118.95173974061169,2
CRESCENT,2015,6,129.16957202865942,129.16957202865942,2
CRESCENT,2015,7,133.6206896551724,133.6206896551724,1
CRESCENT,2015,8,,,0
CRESCENT,2015,9,,,0
CRESCENT,2015,10,128.39264969901785,128.39264969901785,2
CRESCENT,2015,11,,,0
CRESCENT,2015,12,89.61518186610438,89.61518186610438,1
CRESCENT,2016,1,83.82229673093043,83.82229673093043,1
CRESCENT,2016,2,65.89147286821705,65.89147286821705,1
CRESCENT,2016,3,117.6079763774047,117.75741710296684,5
CRESCENT,2016,4,73.89162561576354,73.89162561576354,1
CRESCENT,2016,5,107.29166666666669,107.29166666666669,1
CRESCENT,2016,6,114.03508771929825,114.03508771929825,1
CRESCENT,2016,7,,,0
CRESCENT,2016,8,114.91645706072583,114.91645706072583,2
CRESCENT,2016,9,175.87939698492465,175.87939698492465,1
CRESCENT,2016,10,84.07738095238095,84.07738095238095,1
CRESCENT,2016,11,150.29182879377433,150.29182879377433,1
CRESCENT,2016,12,,,0
CRESCENT,2017,1,,,0
CRESCENT,2017,2,,,0
CRESCENT,2017,3,,,0
CRESCENT,2017,4,129.713654944903,119.28104575163398,5
CRESCENT,2017,5,121.13766408616628,121.13766408616628,1
CRESCENT,2017,6,116.79680564476946,148.42209072978304,3
CRESCENT,2017,7,,,0
CRESCENT,2017,8,110.18498490116197,112.10682861235347,4
CRESCENT,2017,9,,,0
CRESCENT,2017,10,136.13861386138615,136.13861386138615,1
CRESCENT,2017,11,,,0
CRESCENT,2017,12,129.96031746031747,129.96031746031747,1
CRESCENT,2018,1,79.73251028806584,79.73251028806584,1
CRESCENT,2018,2,191.79229480737015,191.79229480737015,1
CRESCENT,2018,3,124.47009291521488,124.47009291521488,2
CRESCENT,2018,4,191.79229480737015,191.79229480737015,1
CRESCENT,2018,5,133.29065463211805,133.29065463211805,2
CRESCENT,2018,6,125.3858024691358,125.3858024691358,1
CRESCENT,2018,7,164.8786259339023,164.8786259339023,2
CRESCENT,2018,8,82.77953565689005,82.77953565689005,2
CRESCENT,2018,9,,,0
CRESCENT,2018,10,102.50473745338958,102.50473745338958,2
CRESCENT,2018,11,138.86308090730316,138.86308090730316,2
CRESCENT,2018,12,125.75271950271951,125.75271950271951,2
CRESCENT,2019,1,,,0
CRESCENT,2019,2,,,0
CRESCENT,2019,3,,,0
CRESCENT,2019,4,,,0
CRESCENT,2019,5,,,0
CRESCENT,2019,6,,,0
CRESCENT,2019,7,127.63371150729336,127.63371150729336,1
CRESCENT,2019,8,,,0
CRESCENT,2019,9,156.25,156.25,1
CRESCENT,2019,10,73.35932423651722,73.35932423651722,1
CRESCENT,2019,11,127.6243093922652,127.6243093922652,1
CRESCENT,2019,12,101.85003986373849,101.85003986373849,2
CRESCENT,2020,1,98.47670250896056,98.47670250896056,1
CRESCENT,2020,2,146.07843137254903,146.07843137254903,1
CRESCENT,2020,3,82.54119803032846,82.54119803032846,2
CRESCENT,2020,4,157.5854700854701,157.5854700854701,1
CRESCENT,2020,5,,,0
CRESCENT,2020,6,111.13636363636364,111.13636363636364,1
CRESCENT,2020,7,122.91303680068862,116.9672434248813,4
CRESCENT,2020,8,134.63480309660048,134.63480309660048,1
CRESCENT,2020,9,183.41708542713567,183.41708542713567,1
CRESCENT,2020,10,,,0
CRESCENT,2020,11,,,0
CRESCENT,2020,12,124.52507208334066,124.52507208334066,2
CRESCENT,2021,1,72.69789983844912,72.69789983844912,1
CRESCENT,2021,2,108.60698763306527,108.60698763306527,2
CRESCENT,2021,3,93.6405876771048,93.6405876771048,2
CRESCENT,2021,4,84.07971701539921,69.22069699847478,4
CRESCENT,2021,5,153.8016458083319,153.8016458083319,2
CRESCENT,2021,6,177.4259977117818,177.4259977117818,2
CRESCENT,2021,7,102.82696919387567,102.82696919387567,2
CRESCENT,2021,8,154.1501976284585,154.1501976284585,1
CRESCENT,2021,9,161.46153846153845,161.46153846153845,1
CRESCENT,2021,10,131.22820885354193,115.3846153846154,3
CRESCENT,2021,11,243.27777777777777,243.27777777777777,1
CRESCENT,2021,12,98.75006771494039,95.51656920077971,5
CRESCENT,2022,1,148.1528907911277,137.03703703703704,3
CRESCENT,2022,2,300.5952380952381,300.5952380952381,1
CRESCENT,2022,3,72.68371364865506,72.68371364865506,2
CRESCENT,2022,4,132.08165772744496,148.24216440774833,4
CRESCENT,2022,5,138.68556089348772,138.68556089348772,2
CRESCENT,2022,6,193.90008140008138,193.90008140008138,2
CRESCENT,2022,7,153.0448717948718,153.0448717948718,1
CRESCENT,2022,8,127.17377575388721,141.95579367006638,4
CRESCENT,2022,9,177.58591777250646,165.5982905982906,3
CRESCENT,2022,10,192.30769230769232,192.30769230769232,1
CRESCENT,2022,11,,,0
CRESCENT,2022,12,100.11494252873564,100.11494252873564,2
CRESCENT,2023,1,113.31653057374619,113.31653057374619,2
CRESCENT,2023,2,147.05882352941177,147.05882352941177,1
CRESCENT,2023,3,,,0
CRESCENT,2023,4,170.5607476635514,170.5607476635514,1
CRESCENT,2023,5,137.26301441356813,118.45598709002722,4
CRESCENT,2023,6,110.4346273866822,110.4346273866822,2
CRESCENT,2023,7,162.94782690824442,160.43091022674525,4
CRESCENT,2023,8,129.08462055928948,132.29166666666666,5
CRESCENT,2023,9,,,0
CRESCENT,2023,10,175.07060613678263,173.5479797979798,3
CRESCENT,2023,11,215.02706463575987,215.02706463575987,2
CRESCENT,2023,12,,,0
CRESCENT,2024,1,,,0
CRESCENT,2024,2,160.34901583372286,161.98603907923166,4
