MUNIDESC,SF_BUCKET,MEAN_PPSF,MEDIAN_PPSF,STD_PPSF,SAMPLE_SIZE,TIME_BAND
O''HARA,3001+,150.41670700078492,146.47490129723633,38.06975659789342,39,2013_2017
OAKDALE,0–1000,133.63352960392433,127.71545584045585,48.12784703851745,4,2013_2017
OAKDALE,1001–1500,115.64704625723581,125.0,39.9460845511336,5,2013_2017
OAKDALE,1501–2000,75.22110801847678,85.9375,24.922057896042336,7,2013_2017
OAKDALE,2501–3000,84.49074074074075,84.49074074074075,,1,2013_2017
OAKMONT,0–1000,124.38818896448328,134.1991341991342,27.35663730782338,9,2013_2017
OAKMONT,1001–1500,111.71079996756818,111.60285336810679,26.884183050593077,72,2013_2017
OAKMONT,1501–2000,113.76330966166881,111.11357093239033,39.28700003286467,40,2013_2017
OAKMONT,2001–2500,121.71385729639105,147.4747474747475,35.46680450831741,11,2013_2017
OAKMONT,2501–3000,140.31987755238265,143.82530120481928,28.37488729974989,19,2013_2017
OAKMONT,3001+,122.77103094804129,123.07463783955646,41.15409725062575,12,2013_2017
OHIO,0–1000,164.00614439324116,164.00614439324116,39.60666923070086,2,2013_2017
OHIO,1001–1500,128.61758838519012,120.9992193598751,21.808665663496097,19,2013_2017
OHIO,1501–2000,139.19494599310713,140.7716371220021,30.22513745091323,51,2013_2017
OHIO,2001–2500,138.6768459053291,142.09855564995752,40.988450480512284,43,2013_2017
OHIO,2501–3000,134.10491479641155,141.50903192920885,36.58100550722843,42,2013_2017
OHIO,3001+,148.6321937608528,150.38086030056394,42.74008387775883,32,2013_2017
PENN HILLS,0–1000,71.95125168273609,69.25465838509317,24.278050371363708,125,2013_2017
PENN HILLS,1001–1500,64.72622085003228,64.30210087022502,21.6428703684968,448,2013_2017
PENN HILLS,1501–2000,66.88396849733705,70.02228059800025,20.10406404081058,212,2013_2017
PENN HILLS,2001–2500,55.56464644083483,55.24001731349068,20.129525271540953,36,2013_2017
PENN HILLS,2501–3000,56.00178504348219,56.00178504348219,5.4359184558061795,2,2013_2017
PENN HILLS,3001+,29.177386232952582,25.434939568373785,23.136026728023264,4,2013_2017
PENNSBURY VILLAGE,0–1000,110.84973908918407,110.88709677419357,10.45536374774415,51,2013_2017
PENNSBURY VILLAGE,1001–1500,104.67782738095238,104.46428571428572,9.189156978294655,15,2013_2017
PINE,0–1000,167.01204383153396,173.68421052631578,27.006719365868395,4,2013_2017
PINE,1001–1500,157.16023092848624,160.75289195867026,24.76315885086671,22,2013_2017
PINE,1501–2000,145.9077881456542,144.3337237358319,34.61741989854522,58,2013_2017
PINE,2001–2500,143.84072412179364,147.5370473404152,31.41502872565766,72,2013_2017
PINE,2501–3000,149.95650665839528,150.2742946708464,21.231376164246615,91,2013_2017
PINE,3001+,159.91415541532197,158.86155171453873,47.173843648603494,204,2013_2017
PITCAIRN,0–1000,53.31196581196581,53.31196581196581,,1,2013_2017
PITCAIRN,1001–1500,43.32494724566026,39.61223203026482,27.6874440367138,10,2013_2017
PITCAIRN,1501–2000,27.346780904918074,24.695236240803922,11.792100843140881,10,2013_2017
PITCAIRN,2001–2500,23.38472644768731,24.390243902439025,2.1371872068482944,3,2013_2017
PITCAIRN,2501–3000,18.223897156849468,21.166134185303516,16.153660847972674,5,2013_2017
PLEASANT HILLS,0–1000,134.17970693860897,131.5608108108108,33.85053405370086,20,2013_2017
PLEASANT HILLS,1001–1500,106.43549827420459,106.81318681318683,18.319864878036555,90,2013_2017
PLEASANT HILLS,1501–2000,101.0732849609756,100.8557457212714,23.889103171711348,73,2013_2017
PLEASANT HILLS,2001–2500,91.43448571409458,90.02123142250531,26.078687038489086,25,2013_2017
PLEASANT HILLS,2501–3000,105.06529974215282,88.7797506611258,27.172573821116227,5,2013_2017
PLEASANT HILLS,3001+,76.47598654022637,76.47598654022637,,1,2013_2017
PLUM,0–1000,106.85345145315381,109.68660968660969,30.79325399755487,63,2013_2017
PLUM,1001–1500,100.89908268671729,101.87756197999727,23.94270270923494,222,2013_2017
PLUM,1501–2000,95.82793912906897,97.26502445598342,22.64062024470461,134,2013_2017
PLUM,2001–2500,104.34260387888229,104.76190476190476,27.052896307821573,75,2013_2017
PLUM,2501–3000,96.08014194534336,100.50481427692816,29.096394393505612,24,2013_2017
PLUM,3001+,97.43625321278,103.23458282950423,25.018150195326946,13,2013_2017
PORT VUE,0–1000,58.29817761410555,60.63034188034188,22.976417580874255,28,2013_2017
PORT VUE,1001–1500,47.782031194144636,48.36596462445189,17.920020792744943,34,2013_2017
PORT VUE,1501–2000,48.666177722832124,45.48880366900705,16.9445394799994,6,2013_2017
PORT VUE,2001–2500,33.64992939165941,33.64992939165941,7.037259998923125,2,2013_2017
RANKIN,0–1000,29.166666666666668,29.166666666666668,,1,2013_2017
RANKIN,1001–1500,38.54338430460784,51.13636363636363,25.00272797441186,5,2013_2017
RANKIN,1501–2000,21.435128518971847,21.435128518971847,17.28819823035653,2,2013_2017
RESERVE,0–1000,114.45714529073052,115.8149030489456,36.34549471011788,10,2013_2017
RESERVE,1001–1500,106.98585426505194,113.1911642122812,26.3261424844476,46,2013_2017
RESERVE,1501–2000,74.50380614030631,88.76050420168067,30.436306592186977,11,2013_2017
RESERVE,2001–2500,53.17031341632182,46.48552729851861,19.87597630853193,8,2013_2017
RICHLAND,0–1000,142.21919805622,141.3793103448276,19.84680171849146,11,2013_2017
RICHLAND,1001–1500,130.7769068823077,127.96052631578945,23.97229544838676,92,2013_2017
RICHLAND,1501–2000,123.34800526555279,125.3180661577608,25.70810110666622,113,2013_2017
RICHLAND,2001–2500,125.52119340353606,123.2741617357002,22.801819895388793,49,2013_2017
RICHLAND,2501–3000,126.00827449375853,127.56179475490882,24.304556411634824,68,2013_2017
RICHLAND,3001+,133.08328487995013,136.0661049902787,31.458877860183826,39,2013_2017
ROBINSON,0–1000,135.6027672433556,137.52941176470588,37.00114507041386,35,2013_2017
ROBINSON,1001–1500,122.8527780730795,119.9264705882353,23.55719091959155,150,2013_2017
ROBINSON,1501–2000,114.58446413729774,111.11111111111111,31.112759210985278,77,2013_2017
ROBINSON,2001–2500,116.46201425142672,117.48798076923076,30.954973792302226,68,2013_2017
ROBINSON,2501–3000,113.01419419267218,117.15029761904762,26.124209129120427,37,2013_2017
ROBINSON,3001+,117.03029067780822,122.30585754532727,38.2833696357534,16,2013_2017
ROSS,0–1000,124.11369462167056,123.5,41.0810423896931,119,2013_2017
ROSS,1001–1500,117.93267960742531,115.41133708655876,26.62410795269931,542,2013_2017
ROSS,1501–2000,112.9390694061483,113.73843835123233,30.67307685395486,270,2013_2017
ROSS,2001–2500,112.39975106670458,113.84544618215271,26.24059362351708,83,2013_2017
ROSS,2501–3000,106.31558518962336,113.47517730496452,37.536105645011475,37,2013_2017
ROSS,3001+,105.23891081911468,113.3805082019942,42.08427052354303,9,2013_2017
ROSSLYN FARMS,0–1000,147.91666666666666,147.91666666666666,,1,2013_2017
ROSSLYN FARMS,1001–1500,122.71217405746553,122.71217405746553,17.639501500451672,2,2013_2017
ROSSLYN FARMS,1501–2000,126.9035532994924,126.9035532994924,,1,2013_2017
ROSSLYN FARMS,2001–2500,128.6842484017428,145.5169034786869,44.912309288699966,3,2013_2017
ROSSLYN FARMS,2501–3000,117.79664800422518,123.79002233804914,13.563844588620299,3,2013_2017
ROSSLYN FARMS,3001+,97.42687602299883,88.43373493975903,66.19897729426792,3,2013_2017
SCOTT,0–1000,115.18636091115414,105.86456356736242,31.988029947552207,126,2013_2017
SCOTT,1001–1500,115.03074537160266,118.6611533475002,29.436176352704205,238,2013_2017
SCOTT,1501–2000,106.02294304538906,110.11011011011011,26.329580427384357,115,2013_2017
SCOTT,2001–2500,112.51686376746372,123.39819648789748,31.65247286735888,27,2013_2017
SCOTT,2501–3000,81.30299265215012,90.37167567808237,42.20668643403639,6,2013_2017
SCOTT,3001+,34.35083288270488,34.35083288270488,5.795692273463887,2,2013_2017
SEWICKLEY,0–1000,109.2712281328517,100.16927054272216,41.00136411969718,24,2013_2017
SEWICKLEY,1001–1500,163.5062879945662,144.86754966887418,70.26757360748243,27,2013_2017
SEWICKLEY,1501–2000,151.08993423290437,155.6203605514316,52.14702341471085,31,2013_2017
SEWICKLEY,2001–2500,160.03002144424005,151.87998963350807,58.83544077826254,32,2013_2017
SEWICKLEY,2501–3000,149.10659972353992,143.26750448833033,57.0352020708105,21,2013_2017
SEWICKLEY,3001+,188.2035625979043,178.70535423142974,57.18819968257334,34,2013_2017
SEWICKLEY HEIGHTS,1001–1500,87.87049889768923,67.22054380664653,52.25709803589733,3,2013_2017
SEWICKLEY HEIGHTS,1501–2000,195.03546099290784,195.03546099290784,,1,2013_2017
SEWICKLEY HEIGHTS,2001–2500,192.01030848571344,192.01030848571344,110.05291493076845,2,2013_2017
SEWICKLEY HEIGHTS,2501–3000,172.59786476868328,172.59786476868328,,1,2013_2017
SEWICKLEY HEIGHTS,3001+,215.92597677804645,211.12533788590127,77.37740409439013,17,2013_2017
SEWICKLEY HILLS,1001–1500,174.3695262213781,176.95473251028807,39.01891932258102,3,2013_2017
SEWICKLEY HILLS,1501–2000,191.21004566210047,191.21004566210047,,1,2013_2017
SEWICKLEY HILLS,2001–2500,122.3391722560617,122.3391722560617,11.05753941917621,2,2013_2017
SEWICKLEY HILLS,3001+,169.54042485331308,170.1433285804277,40.39910642150034,10,2013_2017
SHALER,0–1000,138.81565058174243,144.8674653887114,30.132922677626986,76,2013_2017
SHALER,1001–1500,118.3864082364293,120.09318365250567,26.62690210251107,334,2013_2017
SHALER,1501–2000,108.28707245386131,112.41729878385536,27.54268742713769,240,2013_2017
SHALER,2001–2500,105.9450744510109,108.62010611268155,26.474062035442188,76,2013_2017
SHALER,2501–3000,86.5081304420344,88.92355694227768,31.640547788635022,23,2013_2017
SHALER,3001+,80.96518716251417,81.51604630853102,49.41204545063897,10,2013_2017
SHARPSBURG,0–1000,85.29741863075196,85.29741863075196,,1,2013_2017
SHARPSBURG,1001–1500,45.402776049164565,42.20665230230666,11.008516133149335,14,2013_2017
SHARPSBURG,1501–2000,39.3334081447068,38.376993241459424,21.43620412527244,12,2013_2017
SHARPSBURG,2001–2500,35.9226349780484,33.347769597228236,12.589883154131794,5,2013_2017
SHARPSBURG,2501–3000,36.3901018922853,36.3901018922853,,1,2013_2017
SHARPSBURG,3001+,11.702872513511558,11.702872513511558,6.565797610407501,2,2013_2017
SOUTH FAYETTE,0–1000,103.54956531148072,115.32438478747204,29.669946108948725,61,2013_2017
SOUTH FAYETTE,1001–1500,109.759534988937,106.42414860681114,31.29677057305109,157,2013_2017
SOUTH FAYETTE,1501–2000,118.37465977869151,119.46785476129604,31.55093032779462,134,2013_2017
SOUTH FAYETTE,2001–2500,117.48646069150675,121.00265473924509,28.92570988293681,110,2013_2017
SOUTH FAYETTE,2501–3000,121.02816200871632,128.12989045383412,34.003494706695406,73,2013_2017
SOUTH FAYETTE,3001+,113.8295277959782,118.78787878787878,31.173657123251658,43,2013_2017
SOUTH PARK,0–1000,116.58807192471662,110.0,22.51308260064575,29,2013_2017
SOUTH PARK,1001–1500,113.3725262034794,112.68715524034673,23.334863102461366,157,2013_2017
SOUTH PARK,1501–2000,107.92671979506439,109.70811170212764,21.61927830764547,85,2013_2017
SOUTH PARK,2001–2500,99.13059246823896,104.98230776669833,38.662885765501,28,2013_2017
SOUTH PARK,2501–3000,99.48510699980208,104.93587252234744,40.594718936974395,7,2013_2017
SOUTH PARK,3001+,97.78407135042157,103.92902408111532,32.21455823129565,7,2013_2017
SOUTH VERSAILLES,1001–1500,93.1061536362396,93.1061536362396,3.0150207275316725,2,2013_2017
SPRINGDALE BORO,0–1000,90.85411750410799,83.04434480459886,28.129814913941647,12,2013_2017
SPRINGDALE BORO,1001–1500,69.2455945777699,68.00466355762825,25.1276334733447,24,2013_2017
SPRINGDALE BORO,1501–2000,61.52967858603363,58.30838089233515,20.953096670952824,14,2013_2017
SPRINGDALE BORO,2001–2500,49.32817359655762,63.19230769230769,23.9167080737534,5,2013_2017
SPRINGDALE BORO,2501–3000,25.62435853575094,25.62435853575094,,1,2013_2017
SPRINGDALE TWP,0–1000,88.86670029360046,90.43560606060606,22.947851652739228,6,2013_2017
SPRINGDALE TWP,1001–1500,97.61003152188428,95.91569463199758,28.62795417099204,26,2013_2017
SPRINGDALE TWP,1501–2000,74.96828368085613,81.3936288187737,17.927898984747515,4,2013_2017
SPRINGDALE TWP,2001–2500,107.83442049443454,107.83442049443454,34.135850060505014,2,2013_2017
STOWE,0–1000,74.79391004520569,76.47058823529412,33.97911668023942,27,2013_2017
STOWE,1001–1500,49.82279894112356,40.58612692388783,28.568933299575246,54,2013_2017
STOWE,1501–2000,38.91333085148445,38.1578947368421,20.69318326313587,21,2013_2017
STOWE,2001–2500,22.915460582801636,24.776117177177817,4.718183222346736,4,2013_2017
STOWE,2501–3000,65.6999226604795,65.6999226604795,,1,2013_2017
STOWE,3001+,13.795045045045043,13.795045045045043,,1,2013_2017
SWISSVALE,0–1000,74.77726962118506,64.59911616161617,49.97526124626592,22,2013_2017
SWISSVALE,1001–1500,73.40484586252954,66.12903225806451,49.62057121730941,83,2013_2017
SWISSVALE,1501–2000,72.88864822223312,63.13131313131313,46.35837933565229,53,2013_2017
SWISSVALE,2001–2500,81.24221905941289,68.42885375494072,54.31504904726292,25,2013_2017
SWISSVALE,2501–3000,89.94918824222498,89.59638135003479,43.91807509536706,5,2013_2017
SWISSVALE,3001+,71.22350776315128,71.22350776315128,5.753643885662016,2,2013_2017
TARENTUM,0–1000,56.840694098263114,60.57787698412699,16.847506806229294,4,2013_2017
TARENTUM,1001–1500,39.153988755302585,42.478565861262666,16.265281549284655,17,2013_2017
TARENTUM,1501–2000,31.326425016870854,27.06903599165286,17.915507757586177,10,2013_2017
TARENTUM,2001–2500,20.287540657634526,16.986062717770036,9.813455942170798,7,2013_2017
TARENTUM,2501–3000,32.05128205128205,32.05128205128205,,1,2013_2017
THORNBURG,1501–2000,123.66424116424116,123.66424116424116,23.10225169718627,2,2013_2017
THORNBURG,2001–2500,127.86325500677921,129.84308560554385,11.758338672659592,4,2013_2017
THORNBURG,2501–3000,106.5522268642563,112.70983213429255,19.33092515765104,3,2013_2017
THORNBURG,3001+,127.98675397638874,145.5796717840127,39.19939729263674,3,2013_2017
TURTLE CREEK,0–1000,39.8578907426724,32.80483448440105,29.88335598217212,6,2013_2017
TURTLE CREEK,1001–1500,38.91889988843106,39.687629445529325,17.429167347950813,28,2013_2017
TURTLE CREEK,1501–2000,26.532370190460316,28.263546798029555,10.817089563654731,11,2013_2017
TURTLE CREEK,2001–2500,15.83617246575434,13.625204582651389,7.119887802521471,4,2013_2017
TURTLE CREEK,2501–3000,22.375711142316355,22.375711142316355,0.6778194521627836,2,2013_2017
TURTLE CREEK,3001+,28.61948404425513,28.61948404425513,15.233126898060657,2,2013_2017
UPPER ST. CLAIR,0–1000,168.04888963617103,157.98611111111111,42.94691906544335,9,2013_2017
UPPER ST. CLAIR,1001–1500,136.8613473660334,138.8621589045427,31.677352691157246,58,2013_2017
UPPER ST. CLAIR,1501–2000,125.52722547825576,126.98616303028822,28.163246566411893,150,2013_2017
UPPER ST. CLAIR,2001–2500,133.9202882743811,131.18696698057946,29.26091525278988,178,2013_2017
UPPER ST. CLAIR,2501–3000,140.43612551962653,143.8053097345133,30.888016355422486,69,2013_2017
UPPER ST. CLAIR,3001+,142.37076148619232,144.03922770456634,39.541064099640515,119,2013_2017
VERONA,0–1000,35.714285714285715,35.714285714285715,,1,2013_2017
VERONA,1001–1500,56.66301355168098,51.49051490514905,29.865099678902506,17,2013_2017
VERONA,1501–2000,64.57946674486499,50.47559358864457,56.04577327499427,10,2013_2017
VERONA,2001–2500,85.52750299391374,85.52750299391374,8.984270912757854,2,2013_2017
VERSAILLES,0–1000,29.197080291970803,29.197080291970803,,1,2013_2017
VERSAILLES,1001–1500,43.40835600142817,49.55658783783784,17.713145059404226,10,2013_2017
VERSAILLES,1501–2000,31.01777397857188,24.962679051477096,19.045213984955097,6,2013_2017
WALL,0–1000,36.111111111111114,36.111111111111114,,1,2013_2017
WALL,1001–1500,39.72503617945007,39.72503617945007,,1,2013_2017
WALL,1501–2000,18.579094024462197,18.579094024462197,19.136555391978398,2,2013_2017
WEST DEER,0–1000,119.03241455482673,127.17457075864155,37.47695321298433,30,2013_2017
WEST DEER,1001–1500,115.46056807492887,120.1663372859025,38.86110513409299,88,2013_2017
WEST DEER,1501–2000,114.77460538989907,117.93720412141465,34.27180374893789,92,2013_2017
WEST DEER,2001–2500,105.78520691902743,109.15121617919374,38.295835659602496,28,2013_2017
WEST DEER,2501–3000,93.69991568592391,107.58196721311477,40.92943270787147,15,2013_2017
WEST DEER,3001+,90.36638503560275,103.95010395010397,39.927515433314646,5,2013_2017
WEST ELIZABETH,0–1000,52.186060887034465,32.68428372739916,36.83033901918217,3,2013_2017
WEST ELIZABETH,1001–1500,60.44407894736842,60.44407894736842,,1,2013_2017
WEST HOMESTEAD,0–1000,101.87365363615365,92.36111111111111,21.378095084092493,8,2013_2017
WEST HOMESTEAD,1001–1500,71.17963193980012,76.37130514489004,36.75914243350239,14,2013_2017
WEST HOMESTEAD,1501–2000,30.216647662485748,30.216647662485748,,1,2013_2017
WEST HOMESTEAD,2001–2500,6.091370558375634,6.091370558375634,,1,2013_2017
WEST HOMESTEAD,2501–3000,57.06414797323888,57.06414797323888,,1,2013_2017
WEST MIFFLIN,0–1000,84.99835631859551,84.45859135366629,27.136884744318667,104,2013_2017
WEST MIFFLIN,1001–1500,71.26222782346184,70.29309521063644,23.347625538259337,188,2013_2017
WEST MIFFLIN,1501–2000,72.93370999979176,77.13532803932691,23.790878162293097,66,2013_2017
WEST MIFFLIN,2001–2500,67.97268772942633,69.4557270511779,17.380177121016427,17,2013_2017
WEST MIFFLIN,2501–3000,81.80420109689724,73.75776397515529,20.454764522328365,5,2013_2017
WEST VIEW,0–1000,98.408226989528,105.92427760577917,29.452953765505264,16,2013_2017
WEST VIEW,1001–1500,97.56865705174776,98.55072463768116,22.612241396440556,105,2013_2017
WEST VIEW,1501–2000,79.65526873753444,77.31124059651071,26.133519741482473,46,2013_2017
WEST VIEW,2001–2500,92.66194079202513,94.60817324370763,32.32945621500508,22,2013_2017
WEST VIEW,2501–3000,68.93000587308902,69.765625,11.370613947528174,3,2013_2017
WEST VIEW,3001+,105.27138111549597,104.05549626467447,35.171405412716055,3,2013_2017
WHITAKER,0–1000,57.95395496234824,52.31481481481482,24.590243021955068,6,2013_2017
WHITAKER,1001–1500,43.757530038607385,47.72844932844933,14.506477970525497,10,2013_2017
WHITAKER,1501–2000,50.011378650032064,60.625814863102995,22.40489286843537,3,2013_2017
WHITE OAK,0–1000,88.85146782389609,94.11764705882354,28.676891374180574,19,2013_2017
WHITE OAK,1001–1500,76.9490004641689,70.39337474120083,22.53818478034437,71,2013_2017
